,ticker,date,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
23,SIRI,2014-06-30,67204000.0,17787000.0,340682000.0,29816000.0,0.0,-1451095000.0,-5638000.0,-753287000.0,-1451095000.0,0.0,-286235000.0,0.0,48809000.0,310866000.0,0.0
24,SIRI,2014-03-31,68267000.0,18240000.0,251390000.0,28601000.0,1144000.0,-81069000.0,-27457000.0,-152528000.0,-81069000.0,-0.0,-237567000.0,0.0,121171000.0,222789000.0,0.0
25,SIRI,2013-12-31,60348000.0,19102000.0,358575000.0,55382000.0,-525352000.0,-160000000.0,-580734000.0,-696423000.0,-160000000.0,0.0,-359820000.0,0.0,-581979000.0,303193000.0,0.0
26,SIRI,2013-09-30,58533000.0,19762000.0,302236000.0,55255000.0,0.0,-493744000.0,-56974000.0,-802557000.0,-493744000.0,0.0,-180247000.0,0.0,65015000.0,246981000.0,0.0
27,SIRI,2013-06-30,67415000.0,15494000.0,273106000.0,36546000.0,0.0,-642904000.0,-36546000.0,-281247000.0,-642904000.0,0.0,208482000.0,0.0,965987000.0,236560000.0,0.0
28,SIRI,2013-03-31,67018000.0,14518000.0,168915000.0,26434000.0,-0.0,-465712000.0,-26434000.0,-1933000.0,-465712000.0,-0.0,-456699000.0,0.0,-314218000.0,142481000.0,0.0
29,SIRI,2012-12-31,66814000.0,17461000.0,293233000.0,23747000.0,0.0,0.0,-23773000.0,-1796000.0,35325000.0,-327062000.0,-304785000.0,0.0,-35325000.0,269486000.0,0.0
30,SIRI,2012-09-30,66571000.0,17492000.0,219809000.0,24602000.0,0.0,0.0,-24602000.0,-744129000.0,312060000.0,0.0,-507267000.0,0.0,-312060000.0,195207000.0,0.0
31,SIRI,2012-06-30,66793000.0,13918000.0,253775000.0,23757000.0,0.0,0.0,-23757000.0,-111561000.0,-121754000.0,0.0,-108264000.0,0.0,121754000.0,230018000.0,0.0
32,SIRI,2012-03-31,66117000.0,14951000.0,39948000.0,25187000.0,-0.0,0.0,-25187000.0,-58338000.0,-746576000.0,-0.0,-42175000.0,0.0,-27414000.0,14761000.0,0.0
33,SIRI,2011-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,SIRI,2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,SIRI,2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,SIRI,2011-03-31,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
37,SIRI,2010-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,SIRI,2010-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,SIRI,2010-06-30,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
40,SIRI,2010-03-31,70265000.0,17182000.0,-37688000.0,-98965000.0,0.0,9450000.0,-89515000.0,536317000.0,0.0,0.0,12252000.0,0.0,-114951000.0,-136653000.0,-0.8362
41,SIRI,2009-12-31,77826000.0,6428000.0,180723000.0,-31176000.0,0.0,0.0,-31176000.0,-146430000.0,0.0,0.0,-146430000.0,0.0,3117000.0,149547000.0,-1.1635
42,SIRI,2009-09-30,72100000.0,17675000.0,116248000.0,-89524000.0,0.0,0.0,-89524000.0,-188040000.0,0.0,0.0,-188040000.0,0.0,-161316000.0,26724000.0,-1.1493
43,SIRI,2009-06-30,77157000.0,29699000.0,69988000.0,-56671000.0,0.0,0.0,-57294000.0,153508000.0,0.0,0.0,153508000.0,0.0,166202000.0,13317000.0,-1.1635
0,VRSK,2020-03-31,87400000.0,19600000.0,362600000.0,52900000.0,-0.0,-173800000.0,-87500000.0,-75000000.0,-173800000.0,-43900000.0,-255400000.0,-200000.0,19500000.0,309700000.0,0.0
1,VRSK,2019-12-31,78200000.0,6300000.0,176400000.0,64000000.0,-699200000.0,-100000000.0,-653400000.0,-485000000.0,-100000000.0,-40800000.0,345700000.0,4400000.0,-127200000.0,112400000.0,0.0
2,VRSK,2019-09-30,80600000.0,8800000.0,213500000.0,60700000.0,0.0,-75000000.0,-106400000.0,60000000.0,-75000000.0,-40800000.0,51400000.0,0.0,158500000.0,152800000.0,0.0
3,VRSK,2019-06-30,80300000.0,18400000.0,200300000.0,46900000.0,0.0,-50000000.0,-47800000.0,100000000.0,-50000000.0,-41000000.0,-179800000.0,1100000.0,-26200000.0,153400000.0,0.0
4,VRSK,2019-03-31,80700000.0,9200000.0,366100000.0,45200000.0,-0.0,-75000000.0,-120300000.0,-5000000.0,-75000000.0,-40900000.0,-206400000.0,600000.0,40000000.0,320900000.0,0.0
5,VRSK,2018-12-31,68700000.0,8400000.0,173400000.0,76500000.0,-138200000.0,-156500000.0,-161600000.0,-130000000.0,-156400000.0,0.0,-21300000.0,1400000.0,-8100000.0,96900000.0,0.0
6,VRSK,2018-09-30,73900000.0,10300000.0,226800000.0,55200000.0,0.0,-102800000.0,66200000.0,195000000.0,-102800000.0,0.0,-271400000.0,-6000000.0,15600000.0,171600000.0,0.0
7,VRSK,2018-06-30,74600000.0,11000000.0,207200000.0,56100000.0,21800000.0,-143200000.0,-101500000.0,470000000.0,-143200000.0,0.0,-122900000.0,-600000.0,-17800000.0,151100000.0,0.0
8,VRSK,2018-03-31,74700000.0,8800000.0,327000000.0,43200000.0,-21800000.0,-36200000.0,-68500000.0,-235000000.0,-36200000.0,-0.0,-254200000.0,3200000.0,7500000.0,283800000.0,0.0
9,VRSK,2017-12-31,57100000.0,7600000.0,151400000.0,69700000.0,-199000000.0,-100000.0,-281600000.0,40000000.0,-100000.0,0.0,128200000.0,2300000.0,300000.0,81700000.0,0.0
10,VRSK,2017-09-30,66400000.0,8800000.0,162300000.0,41300000.0,-564500000.0,-10100000.0,-629200000.0,-20000000.0,-10100000.0,0.0,467100000.0,1100000.0,1300000.0,121000000.0,0.0
11,VRSK,2017-06-30,54700000.0,8900000.0,111900000.0,41400000.0,-43300000.0,-166800000.0,-87300000.0,-120000000.0,-166800000.0,0.0,-40500000.0,1600000.0,-14300000.0,70500000.0,0.0
12,VRSK,2017-03-31,55000000.0,6500000.0,317900000.0,31100000.0,-66500000.0,-99300000.0,-107400000.0,100000000.0,-99300000.0,-0.0,-192300000.0,1700000.0,19900000.0,286800000.0,0.0
13,VRSK,2016-12-31,49508000.0,6178000.0,82429000.0,57930000.0,-22539000.0,-144267000.0,-86126000.0,0.0,-144267000.0,0.0,-25682000.0,-260000.0,-29639000.0,24499000.0,0.0
14,VRSK,2016-09-30,50652000.0,7354000.0,85186000.0,36339000.0,-38961000.0,-66170000.0,-71255000.0,0.0,-66170000.0,0.0,-37185000.0,-8361000.0,-31615000.0,48847000.0,0.0
15,VRSK,2016-06-30,51919000.0,10921000.0,74606000.0,31468000.0,-6200000.0,0.0,681871000.0,-165000000.0,0.0,0.0,-692128000.0,235000.0,64584000.0,43138000.0,0.0
16,VRSK,2016-03-31,67521000.0,5547000.0,303879000.0,30763000.0,-0.0,-116363000.0,-31290000.0,165000000.0,-116363000.0,-0.0,-277805000.0,-1314000.0,-6530000.0,273116000.0,0.0
17,VRSK,2015-12-31,66288000.0,5071000.0,103643000.0,60373000.0,-46474000.0,-20456000.0,-111115000.0,0.0,-20456000.0,0.0,-22222000.0,-783000.0,-30477000.0,43270000.0,0.0
18,VRSK,2015-09-30,50908000.0,6424000.0,164543000.0,45673000.0,0.0,-101000.0,-29944000.0,0.0,0.0,0.0,-100129000.0,-11136000.0,23334000.0,118870000.0,0.0
19,VRSK,2015-06-30,48001000.0,14823000.0,84511000.0,35332000.0,-2811354000.0,0.0,-2840033000.0,-180000000.0,720848000.0,0.0,2735421000.0,12745000.0,-7356000.0,49179000.0,0.0
20,VRSK,2015-03-31,37388000.0,4224000.0,270990000.0,24760000.0,-405000.0,0.0,-25225000.0,130000000.0,0.0,-0.0,-132057000.0,-220000.0,113488000.0,246230000.0,0.0
21,VRSK,2014-12-31,36653000.0,3930000.0,110817000.0,43826000.0,-31191000.0,-600391000.0,-75005000.0,0.0,-595391000.0,0.0,-427444000.0,-1499000.0,-393131000.0,66991000.0,0.0
22,VRSK,2014-09-30,35471000.0,5266000.0,91800000.0,27228000.0,0.0,-60973000.0,-31009000.0,0.0,-60973000.0,0.0,-47202000.0,-547000.0,13042000.0,64572000.0,0.0
23,VRSK,2014-06-30,34283000.0,6074000.0,54007000.0,39620000.0,0.0,-33959000.0,-39381000.0,0.0,-33959000.0,0.0,-22807000.0,253000.0,-7928000.0,14387000.0,0.0
24,VRSK,2014-03-31,34438000.0,4983000.0,232828000.0,36144000.0,-4001000.0,-88161000.0,109865000.0,-0.0,-88161000.0,-0.0,-81625000.0,507000.0,261575000.0,196684000.0,0.0
25,VRSK,2013-12-31,34388000.0,4342000.0,120468000.0,38061000.0,0.0,-116441000.0,-38269000.0,0.0,-116441000.0,0.0,-96167000.0,-434000.0,-14402000.0,82407000.0,0.0
26,VRSK,2013-09-30,32417000.0,5790000.0,139761000.0,44410000.0,0.0,-25375000.0,-44359000.0,35000000.0,-25375000.0,0.0,-88061000.0,275000.0,7616000.0,95351000.0,0.0
27,VRSK,2013-06-30,33327000.0,6384000.0,55434000.0,35440000.0,-983000.0,-113465000.0,-35390000.0,-45000000.0,-113465000.0,0.0,-114540000.0,-275000.0,-94771000.0,19994000.0,0.0
28,VRSK,2013-03-31,31733000.0,4571000.0,191257000.0,28065000.0,-0.0,-22130000.0,-27608000.0,10000000.0,-22130000.0,-0.0,14296000.0,-406000.0,177539000.0,163192000.0,0.0
29,VRSK,2012-12-31,29847000.0,5393000.0,147232000.0,18649000.0,-26422000.0,-34202000.0,-44879000.0,0.0,-34202000.0,0.0,-110449000.0,145000.0,-7951000.0,128583000.0,0.0
30,VRSK,2012-09-30,27603000.0,5650000.0,133562000.0,19192000.0,-743091000.0,-21768000.0,-451667000.0,-197224000.0,-21768000.0,0.0,318673000.0,4000.0,572000.0,114370000.0,0.0
31,VRSK,2012-06-30,24726000.0,9207000.0,-2178000.0,19090000.0,0.0,-69513000.0,-19925000.0,-25000000.0,-69513000.0,0.0,4658000.0,-287000.0,-17732000.0,-21268000.0,0.0
32,VRSK,2012-03-31,19686000.0,4446000.0,189613000.0,17442000.0,-0.0,-36792000.0,-367112000.0,-125000000.0,-36792000.0,-0.0,100673000.0,153000.0,-76673000.0,172171000.0,0.0
33,VRSK,2011-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,VRSK,2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,VRSK,2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,VRSK,2011-03-31,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
37,VRSK,2010-12-31,17736000.0,-25428000.0,94225000.0,-16435000.0,-197672000.0,-94000.0,-214201000.0,315230000.0,-274978000.0,0.0,67793000.0,-98000.0,-52281000.0,77790000.0,-0.1327
38,VRSK,2010-09-30,16193000.0,3304000.0,68773000.0,-6636000.0,0.0,72000.0,-6564000.0,-2942000.0,-64068000.0,0.0,-61963000.0,182000.0,428000.0,62137000.0,-0.1327
39,VRSK,2010-06-30,16964000.0,-386000.0,35845000.0,-8072000.0,-89000.0,166000.0,-7995000.0,-1124000.0,-45533000.0,0.0,-51819000.0,-196000.0,-24165000.0,27773000.0,-0.1327
40,VRSK,2010-03-31,17233000.0,7155000.0,137189000.0,-7498000.0,-7514000.0,83000.0,-14929000.0,-62945000.0,0.0,0.0,-62798000.0,3000.0,59465000.0,129691000.0,-0.1327
41,VRSK,2009-12-31,17679000.0,45800000.0,70825000.0,-14375000.0,-2650000.0,-11000.0,-17036000.0,-66052000.0,5097000.0,0.0,-42702000.0,-120000.0,10967000.0,56450000.0,-0.0949
42,VRSK,2009-09-30,17633000.0,10092000.0,71047000.0,-8124000.0,-7589000.0,92000.0,-15621000.0,-35043000.0,-6972000.0,0.0,-40950000.0,122000.0,14598000.0,62923000.0,-0.0949
43,VRSK,2009-06-30,18182000.0,9409000.0,49136000.0,-7836000.0,-78100000.0,174000.0,-85762000.0,48023000.0,-11454000.0,0.0,37056000.0,526000.0,956000.0,41300000.0,-0.1211
0,WDAY,2020-01-31,114863000.0,234422000.0,297114000.0,-195424000.0,-460718000.0,-29961000.0,-541381000.0,0.0,181607000.0,0.0,62209000.0,-78000.0,-181607000.0,492538000.0,0.0
1,WDAY,2019-10-31,108760000.0,231002000.0,258002000.0,55163000.0,0.0,101838000.0,-604260000.0,-3000.0,-293234000.0,0.0,1602000.0,48000.0,293234000.0,202839000.0,0.0
2,WDAY,2019-07-31,104057000.0,208912000.0,100319000.0,75576000.0,-12885000.0,-197138000.0,-320528000.0,-27000.0,162258000.0,0.0,57951000.0,75000.0,-162258000.0,24743000.0,0.0
3,WDAY,2019-04-30,93632000.0,185235000.0,209163000.0,65535000.0,-0.0,-10957000.0,569247000.0,-0.0,-781772000.0,-0.0,3362000.0,-327000.0,781772000.0,143628000.0,0.0
4,WDAY,2019-01-31,90860000.0,184772000.0,250513000.0,54322000.0,0.0,-83221000.0,-201798000.0,-22000.0,-98124000.0,0.0,49409000.0,181000.0,98124000.0,196191000.0,0.0
5,WDAY,2018-10-31,88523000.0,187971000.0,114296000.0,55427000.0,-1447600000.0,287580000.0,-137316000.0,-3000.0,1153313000.0,0.0,2704000.0,-213000.0,-1153313000.0,58869000.0,0.0
6,WDAY,2018-07-31,76777000.0,147063000.0,57616000.0,54346000.0,-26737000.0,1070286000.0,912307000.0,-350005000.0,-657698000.0,0.0,-311378000.0,-162000.0,657698000.0,3270000.0,0.0
7,WDAY,2018-04-30,73163000.0,132659000.0,184233000.0,48862000.0,-0.0,-223850000.0,-284586000.0,-0.0,-1036045000.0,-0.0,2554000.0,-420000.0,1036045000.0,135371000.0,0.0
8,WDAY,2018-01-31,68080000.0,126635000.0,126548000.0,47059000.0,-5744000.0,-286419000.0,-361978000.0,0.0,202629000.0,0.0,32497000.0,490000.0,-202629000.0,79489000.0,0.0
9,WDAY,2017-10-31,61239000.0,122479000.0,144031000.0,36356000.0,0.0,-563666000.0,-595458000.0,0.0,-588385000.0,0.0,1039314000.0,-322000.0,588385000.0,107675000.0,0.0
10,WDAY,2017-07-31,54806000.0,121523000.0,15126000.0,38528000.0,0.0,81274000.0,201345000.0,0.0,-249668000.0,0.0,32242000.0,715000.0,249668000.0,-23402000.0,0.0
11,WDAY,2017-04-30,54327000.0,107788000.0,180022000.0,30593000.0,-0.0,-171831000.0,-222889000.0,-0.0,-498931000.0,-0.0,2209000.0,-132000.0,498931000.0,149429000.0,0.0
12,WDAY,2017-01-31,46579000.0,105717000.0,109472000.0,32278000.0,0.0,26054000.0,18458000.0,0.0,-153366000.0,0.0,25408000.0,28000.0,153366000.0,77194000.0,0.0
13,WDAY,2016-10-31,43742000.0,100098000.0,71459000.0,27518000.0,-144209000.0,68972000.0,-95220000.0,0.0,18972000.0,0.0,4926000.0,-137000.0,-18972000.0,43941000.0,0.0
14,WDAY,2016-07-31,39492000.0,88222000.0,6258000.0,26539000.0,-3670000.0,-18065000.0,-30779000.0,0.0,-925000.0,0.0,25590000.0,-144000.0,925000.0,-20281000.0,0.0
15,WDAY,2016-04-30,38596000.0,78235000.0,161466000.0,34478000.0,-0.0,-8468000.0,-61344000.0,-0.0,-404604000.0,-0.0,3757000.0,638000.0,104517000.0,126988000.0,0.0
16,WDAY,2016-01-31,37460000.0,69273000.0,93921000.0,37415000.0,102000.0,-17424000.0,-34597000.0,0.0,-80194000.0,0.0,21115000.0,-245000.0,80194000.0,56506000.0,0.0
17,WDAY,2015-10-31,34071000.0,68659000.0,55146000.0,40280000.0,-23577000.0,-72107000.0,-67477000.0,0.0,10685000.0,0.0,1943000.0,-297000.0,-10685000.0,14866000.0,0.0
18,WDAY,2015-07-31,33959000.0,64764000.0,15511000.0,25792000.0,-7961000.0,-47284000.0,-73725000.0,0.0,39906000.0,0.0,18518000.0,-210000.0,-39906000.0,-10281000.0,0.0
19,WDAY,2015-04-30,29444000.0,47274000.0,94059000.0,30180000.0,-0.0,-104168000.0,-124348000.0,-0.0,-270484000.0,-0.0,2533000.0,48000.0,-27708000.0,63879000.0,0.0
20,WDAY,2015-01-31,27867000.0,39384000.0,48275000.0,37665000.0,0.0,25562000.0,42941000.0,0.0,-106050000.0,0.0,15100000.0,-266000.0,106050000.0,10610000.0,0.0
21,WDAY,2014-10-31,27505000.0,47008000.0,41042000.0,27699000.0,0.0,-85235000.0,-112958000.0,0.0,70492000.0,0.0,1583000.0,-183000.0,-70492000.0,13343000.0,0.0
22,WDAY,2014-07-31,24897000.0,40782000.0,-9011000.0,28409000.0,0.0,48463000.0,18216000.0,0.0,-16633000.0,0.0,7467000.0,-15000.0,16633000.0,-37420000.0,0.0
23,WDAY,2014-04-30,22395000.0,28874000.0,21697000.0,9873000.0,-26317000.0,-317176000.0,-352366000.0,-0.0,-246001000.0,-0.0,-4695000.0,39000.0,-335325000.0,11824000.0,0.0
24,WDAY,2014-01-31,28879000.0,24969000.0,34793000.0,27341000.0,0.0,-209617000.0,-237958000.0,0.0,194375000.0,0.0,601049000.0,-18000.0,397866000.0,7452000.0,0.0
25,WDAY,2013-10-31,12572000.0,19683000.0,7076000.0,16757000.0,0.0,-243547000.0,-260304000.0,0.0,253972000.0,0.0,-776000.0,32000.0,-253972000.0,-9681000.0,0.0
26,WDAY,2013-07-31,10807000.0,9783000.0,-12916000.0,29732000.0,0.0,135007000.0,-301433000.0,0.0,-218168000.0,0.0,532517000.0,0.0,218168000.0,-42648000.0,0.0
27,WDAY,2013-04-30,9051000.0,7416000.0,17310000.0,1895000.0,-0.0,-287841000.0,117062000.0,-0.0,-219264000.0,-0.0,820000.0,-86000.0,135106000.0,15415000.0,0.0
28,WDAY,2013-01-31,8816000.0,5448000.0,5940000.0,9095000.0,0.0,-391198000.0,-361501000.0,0.0,358822000.0,0.0,-3256000.0,-5000.0,-358822000.0,-3155000.0,0.0
29,WDAY,2012-10-31,-556532000.0,-25630000.0,-1180156000.0,-426723000.0,420392000.0,-374599000.0,577055000.0,1184165000.0,-143238000.0,126348000.0,996832000.0,-142000.0,393589000.0,-753433000.0,0.0
30,WDAY,2012-07-31,3943000.0,2283000.0,1924000.0,-3805000.0,0.0,4446000.0,641000.0,-1777000.0,6425000.0,0.0,4648000.0,-13000.0,7200000.0,-1881000.0,0.0991
31,WDAY,2012-04-30,3534000.0,1445000.0,12708000.0,-2197000.0,0.0,-37446000.0,-39643000.0,-1766000.0,705000.0,0.0,-1061000.0,8000.0,-27988000.0,10511000.0,0.0991
32,WDAY,2012-01-31,3069000.0,1427000.0,-6642000.0,-1257000.0,0.0,-46878000.0,-48135000.0,-1348000.0,2067000.0,0.0,14255000.0,0.0,-40522000.0,-7899000.0,0.0991
33,WDAY,2011-10-31,2522000.0,1110000.0,-5511000.0,-2663000.0,0.0,2508000.0,-155000.0,-1197000.0,1028000.0,0.0,81304000.0,2000.0,75640000.0,-8174000.0,0.0991
0,NTES,2019-06-30,94000000.0,,1160000000.0,-106000000.0,,,-1199000000.0,112669388.6066,0.0,-61629438.6744,-121000000.0,3000000.0,-157000000.0,,0.2296
1,NTES,2019-03-31,88000000.0,,505000000.0,-63000000.0,,,-707000000.0,5984907.9648,-8952572.0434,-58067114.4843,61000000.0,-3000000.0,-143000000.0,,0.2356
2,NTES,2018-12-31,97000000.0,,1985000000.0,-382000000.0,,,-2008000000.0,38569248.8775,-259466701.5418,-77557289.6232,240000000.0,12000000.0,229000000.0,,0.265
3,NTES,2018-09-30,83000000.0,,1147000000.0,-324000000.0,,,-818000000.0,424089885.943,-504797190.1201,-28942216.1795,-185000000.0,15000000.0,158000000.0,,0.2012
4,NTES,2018-06-30,73000000.0,,606000000.0,-227000000.0,,,-775000000.0,492367395.6262,0.0,-50180675.9443,-46000000.0,7000000.0,-208000000.0,,0.203
5,NTES,2018-03-31,,,302978449.3042,-106581789.2644,,,-169895666.004,,,,-441988.0716,,,,
0,PAYX,2020-02-29,86500000.0,12700000.0,488100000.0,32000000.0,-6300000.0,0.0,-200800000.0,0.0,0.0,-222500000.0,365200000.0,0.0,179400000.0,456100000.0,0.0
1,PAYX,2019-11-30,91000000.0,13300000.0,269800000.0,33500000.0,0.0,0.0,20500000.0,0.0,0.0,-222300000.0,-231800000.0,0.0,14200000.0,236300000.0,0.0
2,PAYX,2019-08-31,88900000.0,10500000.0,294800000.0,26400000.0,-0.0,-171900000.0,544700000.0,-0.0,-171900000.0,-222000000.0,-413200000.0,0.0,586400000.0,268400000.0,0.0
3,PAYX,2019-05-31,91000000.0,12600000.0,248700000.0,35800000.0,-8100000.0,-24100000.0,-1089700000.0,0.0,-24100000.0,-222900000.0,-1929300000.0,0.0,-22800000.0,212900000.0,0.0
4,PAYX,2019-02-28,176700000.0,10800000.0,525600000.0,27200000.0,-984100000.0,0.0,-1577400000.0,0.0,0.0,-201200000.0,2304400000.0,0.0,544000000.0,498400000.0,0.0
5,PAYX,2018-11-30,23500000.0,11900000.0,223500000.0,36400000.0,0.0,0.0,120300000.0,0.0,0.0,-201300000.0,-273300000.0,0.0,70500000.0,187100000.0,0.0
6,PAYX,2018-08-31,21500000.0,10900000.0,273700000.0,24400000.0,-0.0,-32800000.0,918500000.0,-0.0,-32800000.0,-201400000.0,-1110300000.0,0.0,81900000.0,249300000.0,0.0
7,PAYX,2018-05-31,20400000.0,15200000.0,287500000.0,32000000.0,-1900000.0,-49000000.0,-703400000.0,0.0,-49000000.0,-201000000.0,450200000.0,0.0,34300000.0,255500000.0,0.0
8,PAYX,2018-02-28,20300000.0,10300000.0,469500000.0,26500000.0,-160600000.0,0.0,775500000.0,0.0,0.0,-179800000.0,-1178300000.0,0.0,66700000.0,443000000.0,0.0
9,PAYX,2017-11-30,17000000.0,10400000.0,175800000.0,77500000.0,-9700000.0,0.0,-40100000.0,0.0,0.0,-179800000.0,-112900000.0,0.0,22800000.0,98300000.0,0.0
10,PAYX,2017-08-31,14900000.0,8700000.0,343600000.0,18000000.0,-8200000.0,-94100000.0,-711000000.0,-0.0,-94100000.0,-179100000.0,417200000.0,0.0,49800000.0,325600000.0,0.0
11,PAYX,2017-05-31,18700000.0,8900000.0,191100000.0,27500000.0,0.0,0.0,522500000.0,0.0,0.0,-165400000.0,-718900000.0,0.0,-5300000.0,163600000.0,0.0
12,PAYX,2017-02-28,13000000.0,8900000.0,355900000.0,20000000.0,0.0,0.0,-1645000000.0,0.0,0.0,-165400000.0,1314000000.0,0.0,24900000.0,335900000.0,0.0
13,PAYX,2016-11-30,11600000.0,8500000.0,118700000.0,26500000.0,0.0,-166200000.0,317600000.0,0.0,-36200000.0,-165200000.0,-401300000.0,0.0,35000000.0,92200000.0,0.0
14,PAYX,2016-08-31,11100000.0,9100000.0,294700000.0,20300000.0,-0.0,0.0,380300000.0,-0.0,-130000000.0,-166300000.0,-676500000.0,0.0,-1500000.0,274400000.0,0.0
15,PAYX,2016-05-31,11500000.0,8500000.0,227000000.0,27700000.0,0.0,0.0,500500000.0,0.0,0.0,-151500000.0,-849100000.0,0.0,-121600000.0,199300000.0,0.0
16,PAYX,2016-02-29,11600000.0,8600000.0,371300000.0,21500000.0,-296100000.0,-45000000.0,-1312300000.0,0.0,-45000000.0,-151400000.0,781800000.0,0.0,-159200000.0,349800000.0,0.0
17,PAYX,2015-11-30,8700000.0,8700000.0,141600000.0,27300000.0,0.0,0.0,-11200000.0,0.0,0.0,-151700000.0,-174000000.0,0.0,-43600000.0,114300000.0,0.0
18,PAYX,2015-08-31,7600000.0,8800000.0,278300000.0,21200000.0,-0.0,-62900000.0,759900000.0,-0.0,-62900000.0,-151900000.0,-752300000.0,0.0,285900000.0,257100000.0,0.0
19,PAYX,2015-05-31,8200000.0,7400000.0,202400000.0,30800000.0,0.0,-112000000.0,742200000.0,0.0,-112000000.0,-137400000.0,-1039900000.0,0.0,-95300000.0,171600000.0,0.0
20,PAYX,2015-02-28,7200000.0,8600000.0,288100000.0,26400000.0,0.0,-17900000.0,-1081900000.0,0.0,-17900000.0,-138200000.0,918700000.0,0.0,124900000.0,261700000.0,0.0
21,PAYX,2014-11-30,6900000.0,7900000.0,141600000.0,20700000.0,400000.0,-15000000.0,-304200000.0,0.0,-15000000.0,-137900000.0,-159600000.0,0.0,-322200000.0,120900000.0,0.0
22,PAYX,2014-08-31,8100000.0,7500000.0,263100000.0,24900000.0,-27500000.0,-37500000.0,358900000.0,-0.0,-37500000.0,-138300000.0,-311900000.0,0.0,310100000.0,238200000.0,0.0
23,PAYX,2014-05-31,10300000.0,4600000.0,175100000.0,21300000.0,0.0,-46700000.0,578100000.0,0.0,-46700000.0,-127200000.0,-872000000.0,0.0,-118800000.0,153800000.0,0.0
24,PAYX,2014-02-28,8400000.0,7100000.0,305600000.0,15900000.0,0.0,-43900000.0,-1088500000.0,0.0,-43900000.0,-127700000.0,841200000.0,0.0,58300000.0,289700000.0,0.0
25,PAYX,2013-11-30,8300000.0,7100000.0,133500000.0,21800000.0,-9300000.0,-75200000.0,163500000.0,0.0,-75200000.0,-127800000.0,-195600000.0,0.0,101400000.0,111700000.0,0.0
26,PAYX,2013-08-31,7700000.0,7500000.0,266700000.0,25100000.0,-0.0,-83900000.0,30800000.0,-0.0,-83900000.0,-127900000.0,-293200000.0,0.0,4300000.0,241600000.0,0.0
27,PAYX,2013-05-31,10100000.0,5900000.0,68900000.0,24500000.0,0.0,0.0,1357300000.0,0.0,-6900000.0,0.0,-1419300000.0,0.0,6900000.0,44400000.0,0.0
28,PAYX,2013-02-28,10700000.0,5400000.0,280400000.0,19700000.0,-9300000.0,0.0,-1913200000.0,0.0,22200000.0,-240300000.0,1610600000.0,0.0,-22200000.0,260700000.0,0.0
29,PAYX,2012-11-30,21200000.0,5100000.0,326000000.0,54500000.0,-12000000.0,0.0,737600000.0,0.0,-122600000.0,-236400000.0,-1049800000.0,0.0,13800000.0,271500000.0,0.0
30,PAYX,2012-08-31,0.0,6400000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
31,PAYX,2012-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,PAYX,2012-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,PAYX,2011-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,PAYX,2011-08-31,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
35,PAYX,2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
