,ticker,date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
3,NFLX,2019-06-30,5004247000.0,0.0,5004247000.0,0.0,0.0,5877157000.0,452399000.0,0.0,0.0,0.0,24294182000.0,30171339000.0,442194000.0,0.0,6933984000.0,12594000000.0,12594000000.0,892777000.0,0.0,0.0,13567232000.0,24065791000.0,0.0,3559535000.0,6105548000.0,0.0,7589753000.0,0.0,3564575000.0
4,NFLX,2019-03-31,3348557000.0,0.0,3348557000.0,0.0,0.0,4168907000.0,434372000.0,0.0,0.0,0.0,23049725000.0,27218632000.0,439496000.0,0.0,6857807000.0,10305023000.0,10305023000.0,808692000.0,0.0,0.0,11097403000.0,21515574000.0,0.0,3288885000.0,5703058000.0,0.0,6956466000.0,0.0,3560364000.0
5,NFLX,2018-12-31,3794483000.0,0.0,3794483000.0,0.0,0.0,9694135000.0,418281000.0,0.0,0.0,0.0,16280265000.0,25974400000.0,562985000.0,0.0,6487320000.0,10360058000.0,10360058000.0,760899000.0,0.0,0.0,10489289000.0,20735635000.0,0.0,2942359000.0,5238765000.0,0.0,6565575000.0,0.0,3759026000.0
6,NFLX,2018-09-30,3067534000.0,0.0,3067534000.0,0.0,0.0,8729981000.0,371152000.0,0.0,0.0,0.0,14636248000.0,23366229000.0,441427000.0,0.0,6298240000.0,8336586000.0,8336586000.0,716723000.0,0.0,0.0,8464513000.0,18356576000.0,0.0,2808425000.0,5009653000.0,0.0,5269052000.0,0.0,3593823000.0
7,NFLX,2018-06-30,3906357000.0,0.0,3906357000.0,0.0,0.0,9346889000.0,349646000.0,0.0,0.0,0.0,13316648000.0,22663537000.0,448219000.0,0.0,6079641000.0,8342067000.0,8342067000.0,697740000.0,0.0,0.0,8483138000.0,18166937000.0,0.0,2405590000.0,4496600000.0,0.0,4435710000.0,0.0,3604158000.0
8,NFLX,2018-03-31,2593666000.0,0.0,2593666000.0,0.0,0.0,7817576000.0,341932000.0,0.0,0.0,0.0,12335221000.0,20152797000.0,436183000.0,0.0,6005587000.0,6542373000.0,6542373000.0,673892000.0,0.0,0.0,6682004000.0,16132067000.0,0.0,2021241000.0,4020730000.0,0.0,3948707000.0,0.0,3444476000.0
9,NFLX,2017-12-31,2822795000.0,0.0,2822795000.0,0.0,0.0,7669974000.0,319404000.0,0.0,0.0,0.0,11342768000.0,19012742000.0,359555000.0,0.0,5466312000.0,6499432000.0,6499432000.0,618622000.0,0.0,0.0,6634678000.0,15430786000.0,0.0,1731117000.0,3581956000.0,0.0,3676637000.0,0.0,3329796000.0
10,NFLX,2017-09-30,1746469000.0,0.0,1746469000.0,0.0,0.0,6385348000.0,322421000.0,0.0,0.0,0.0,10566192000.0,16951540000.0,301443000.0,0.0,5310677000.0,4888783000.0,4888783000.0,535425000.0,0.0,0.0,5016998000.0,13624179000.0,0.0,1545600000.0,3327361000.0,0.0,3142314000.0,0.0,3296504000.0
11,NFLX,2017-06-30,1918777000.0,246125000.0,2164902000.0,0.0,0.0,6700785000.0,309831000.0,0.0,0.0,0.0,9816438000.0,16517223000.0,273398000.0,0.0,5122945000.0,4836502000.0,4836502000.0,505302000.0,0.0,0.0,4925688000.0,13404723000.0,0.0,1416010000.0,3112500000.0,246125000.0,2917725000.0,0.0,3356090000.0
12,NFLX,2017-03-31,1077824000.0,263405000.0,1341229000.0,0.0,0.0,5660330000.0,275083000.0,0.0,0.0,0.0,8698766000.0,14359096000.0,294831000.0,0.0,4911229000.0,3365431000.0,3365431000.0,458693000.0,0.0,0.0,3438754000.0,11385413000.0,0.0,1350410000.0,2973683000.0,263405000.0,2287607000.0,0.0,3035430000.0
13,NFLX,2016-12-31,1467576000.0,266206000.0,1733782000.0,0.0,0.0,5720291000.0,250395000.0,0.0,0.0,0.0,7866319000.0,13586610000.0,312842000.0,0.0,4586657000.0,3364300000.0,3364300000.0,443472000.0,0.0,0.0,3425488000.0,10906810000.0,0.0,1128603000.0,2679800000.0,266206000.0,1896724000.0,0.0,2894665000.0
14,NFLX,2016-09-30,969158000.0,374098000.0,1343256000.0,0.0,0.0,5193893000.0,191876000.0,0.0,0.0,0.0,7153445000.0,12347338000.0,285753000.0,0.0,4411405000.0,2374000000.0,2374000000.0,427206000.0,0.0,0.0,2431812000.0,9818372000.0,0.0,1061855000.0,2528966000.0,374098000.0,1404842000.0,0.0,2975155000.0
15,NFLX,2016-06-30,1390925000.0,443303000.0,1834228000.0,0.0,0.0,5386918000.0,162864000.0,0.0,0.0,0.0,6206589000.0,11593507000.0,240458000.0,0.0,4051837000.0,2373100000.0,2373100000.0,396976000.0,0.0,0.0,2427331000.0,9177673000.0,0.0,1010338000.0,2415834000.0,443303000.0,982175000.0,0.0,2698505000.0
16,NFLX,2016-03-31,1605244000.0,467227000.0,2072471000.0,0.0,0.0,5543836000.0,166254000.0,0.0,0.0,0.0,5718438000.0,11262274000.0,231914000.0,0.0,3933632000.0,2372218000.0,2372218000.0,374223000.0,0.0,0.0,2425311000.0,8945041000.0,0.0,969583000.0,2317233000.0,467227000.0,766974000.0,0.0,2586098000.0
17,NFLX,2015-12-31,1809330000.0,501385000.0,2310715000.0,0.0,0.0,5431840000.0,173412000.0,0.0,0.0,0.0,4771031000.0,10202871000.0,253491000.0,0.0,3529624000.0,2371400000.0,2371400000.0,346721000.0,0.0,0.0,2423499000.0,7979445000.0,0.0,941925000.0,2223426000.0,501385000.0,562070000.0,0.0,2026322000.0
18,NFLX,2015-09-30,2115437000.0,494205000.0,2609642000.0,0.0,0.0,5569713000.0,181268000.0,0.0,0.0,0.0,4346554000.0,9916267000.0,209365000.0,0.0,3341418000.0,2400000000.0,2400000000.0,329739000.0,0.0,0.0,2440677000.0,7748949000.0,0.0,898747000.0,2167318000.0,494205000.0,284563000.0,0.0,1966854000.0
19,NFLX,2015-06-30,2293872000.0,502886000.0,2796758000.0,0.0,0.0,5600510000.0,171396000.0,0.0,0.0,0.0,4054351000.0,9654861000.0,211729000.0,0.0,3220069000.0,2400000000.0,2400000000.0,301754000.0,0.0,0.0,2460093000.0,7622786000.0,0.0,869315000.0,2032075000.0,502886000.0,106128000.0,0.0,1942624000.0
20,NFLX,2015-03-31,2454777000.0,502931000.0,2957708000.0,0.0,0.0,5539056000.0,145816000.0,0.0,0.0,0.0,3701570000.0,9240626000.0,190567000.0,0.0,3008849000.0,2400000000.0,2400000000.0,285340000.0,0.0,0.0,2460772000.0,7331412000.0,1109327000,842980000.0,1909214000.0,502931000.0,-54777000.0,0.0,1861791000.0
21,NFLX,2014-12-31,1113608000.0,494888000.0,1608496000.0,0.0,0.0,3940469000.0,149875000.0,0.0,0.0,0.0,3116182000.0,7056651000.0,201581000.0,0.0,2663154000.0,900000000.0,900000000.0,274586000.0,0.0,0.0,959957000.0,5198943000.0,1042810000,819284000.0,1857708000.0,494888000.0,-213608000.0,0.0,1575832000.0
22,NFLX,2014-09-30,1183217000.0,483602000.0,1666819000.0,0.0,0.0,3823482000.0,144147000.0,0.0,0.0,0.0,2954847000.0,6778329000.0,150374000.0,0.0,2548655000.0,900000000.0,900000000.0,252956000.0,0.0,0.0,994397000.0,5053455000.0,987256000,735913000.0,1724874000.0,483602000.0,-283217000.0,0.0,1510403000.0
23,NFLX,2014-06-30,1214244000.0,500121000.0,1714365000.0,0.0,0.0,3668380000.0,141715000.0,0.0,0.0,0.0,2657442000.0,6325822000.0,137226000.0,0.0,2335124000.0,900000000.0,900000000.0,241330000.0,0.0,0.0,990223000.0,4716117000.0,926525000,676618000.0,1609705000.0,500121000.0,-314244000.0,0.0,1390770000.0
24,NFLX,2014-03-31,1157450000.0,510793000.0,1668243000.0,0.0,0.0,3586784000.0,133473000.0,0.0,0.0,0.0,2461322000.0,6048106000.0,133883000.0,0.0,2263653000.0,900000000.0,900000000.0,230015000.0,0.0,0.0,984216000.0,4569748000.0,868195000,605600000.0,1478358000.0,510793000.0,-257450000.0,0.0,1321879000.0
25,NFLX,2013-12-31,604965000.0,595440000.0,1200405000.0,0.0,0.0,3058763000.0,133605000.0,0.0,0.0,0.0,2353800000.0,5412563000.0,108435000.0,0.0,2154203000.0,500000000.0,500000000.0,215767000.0,0.0,0.0,579209000.0,4079002000.0,777441000,552485000.0,1333561000.0,595440000.0,-104965000.0,0.0,1345590000.0
26,NFLX,2013-09-30,439056000.0,695931000.0,1134987000.0,0.0,0.0,2849278000.0,127263000.0,0.0,0.0,0.0,2052047000.0,4901325000.0,100899000.0,0.0,1935136000.0,500000000.0,500000000.0,195823000.0,0.0,0.0,582764000.0,3696955000.0,698677000,504064000.0,1204370000.0,695931000.0,60944000.0,0.0,1179055000.0
27,NFLX,2013-06-30,370678000.0,709432000.0,1080110000.0,0.0,0.0,2570322000.0,127931000.0,0.0,0.0,0.0,1910429000.0,4480751000.0,103441000.0,0.0,1670264000.0,500000000.0,500000000.0,186571000.0,0.0,0.0,580616000.0,3375129000.0,634985000,472242000.0,1105622000.0,709432000.0,129322000.0,0.0,1124249000.0
28,NFLX,2013-03-31,418051000.0,607821000.0,1025872000.0,0.0,0.0,2557100000.0,129319000.0,0.0,0.0,0.0,1806189000.0,4363289000.0,102822000.0,0.0,1688714000.0,500000000.0,500000000.0,178878000.0,0.0,0.0,578229000.0,3550370000.0,369801000,442771000.0,812919000.0,607821000.0,81949000.0,0.0,1283427000.0
29,NFLX,2012-12-31,290291000.0,457787000.0,748078000.0,0.0,0.0,2240791000.0,131681000.0,0.0,0.0,0.0,1727099000.0,3967890000.0,86468000.0,0.0,1675926000.0,200000000.0,200000000.0,169472000.0,0.0,0.0,270669000.0,3223217000.0,301616000,440082000.0,744673000.0,457787000.0,-90291000.0,0.0,1276622000.0
30,NFLX,2012-09-30,370298000.0,428057000.0,798355000.0,0.0,0.0,2225018000.0,133603000.0,0.0,0.0,0.0,1583815000.0,3808833000.0,91511000.0,0.0,1598223000.0,200000000.0,200000000.0,155146000.0,0.0,0.0,262791000.0,3091993000.0,281593000,432185000.0,716840000.0,428057000.0,-170298000.0,0.0,1230979000.0
31,NFLX,2012-06-30,402251000.0,411092000.0,813343000.0,0.0,0.0,2137785000.0,124644000.0,0.0,0.0,0.0,1340505000.0,3478290000.0,90961000.0,0.0,1498844000.0,200000000.0,200000000.0,152790000.0,0.0,0.0,262057000.0,2790064000.0,262699000,424510000.0,688226000.0,411092000.0,-202251000.0,0.0,1029163000.0
32,NFLX,2012-03-31,395992000.0,408534000.0,804526000.0,0.0,0.0,2058741000.0,128197000.0,0.0,0.0,0.0,1421718000.0,3480459000.0,83119000.0,0.0,1446666000.0,200000000.0,200000000.0,150602000.0,0.0,0.0,262203000.0,2817057000.0,243424000,418346000.0,663402000.0,408534000.0,-195992000.0,0.0,1108188000.0
33,NFLX,2011-12-31,508053000.0,289758000.0,797811000.0,0.0,0.0,1830857000.0,136353000.0,0.0,0.0,0.0,1238339000.0,3069196000.0,87860000.0,0.0,1225055000.0,200000000.0,200000000.0,148796000.0,0.0,0.0,261703000.0,2426386000.0,219119000,422930000.0,642810000.0,289758000.0,-308053000.0,0.0,939628000.0
34,NFLX,2011-09-30,159199000.0,206573000.0,365772000.0,0.0,0.0,1190113000.0,143993000.0,0.0,0.0,28743000.0,771445000.0,1961558000.0,750107000.0,2259000.0,967966000.0,32400000.0,34659000.0,160929000.0,0.0,0.0,405240000.0,1573206000.0,0.0,387711000.0,388352000.0,206573000.0,-124540000.0,0.0,200000000.0
35,NFLX,2011-06-30,175207000.0,201200000.0,376407000.0,0.0,0.0,969444000.0,136948000.0,0.0,0.0,25883000.0,601249000.0,1570693000.0,533436000.0,2199000.0,726709000.0,32986000.0,35185000.0,146937000.0,0.0,0.0,309950000.0,1236659000.0,0.0,333097000.0,334034000.0,201200000.0,-140022000.0,0.0,200000000.0
36,NFLX,2011-03-31,150419000.0,192302000.0,342721000.0,0.0,0.0,721602000.0,134800000.0,0.0,0.0,22452000.0,368586000.0,1090188000.0,301009000.0,2141000.0,490318000.0,33564000.0,35705000.0,143045000.0,0.0,0.0,124148000.0,814466000.0,0.0,275080000.0,275722000.0,192302000.0,-114714000.0,0.0,200000000.0
37,NFLX,2010-12-31,194499000.0,155888000.0,350387000.0,0.0,0.0,640967000.0,128570000.0,0.0,0.0,17467000.0,341100000.0,982067000.0,222824000.0,2083000.0,388579000.0,34123000.0,36206000.0,127183000.0,0.0,0.0,103324000.0,691903000.0,51622000,237739000.0,290164000.0,155888000.0,-158293000.0,0.0,200000000.0
38,NFLX,2010-09-30,113108000.0,143705000.0,256813000.0,0.0,0.0,492247000.0,125057000.0,0.0,0.0,19219000.0,278036000.0,770283000.0,170120000.0,2027000.0,312107000.0,34659000.0,36686000.0,102986000.0,0.0,0.0,66201000.0,578308000.0,0.0,190644000.0,191975000.0,143705000.0,-76422000.0,0.0,200000000.0
39,NFLX,2010-06-30,107327000.0,171758000.0,279085000.0,0.0,0.0,441218000.0,123292000.0,0.0,0.0,21951000.0,252754000.0,693972000.0,120031000.0,1971000.0,258167000.0,35185000.0,37156000.0,101419000.0,0.0,0.0,59165000.0,517332000.0,0.0,175786000.0,176640000.0,171758000.0,-70171000.0,0.0,200000000.0
40,NFLX,2010-03-31,79861000.0,186469000.0,266330000.0,0.0,0.0,379538000.0,127165000.0,0.0,0.0,18791000.0,268755000.0,648293000.0,102703000.0,1917000.0,243447000.0,200000000.0,201917000.0,100109000.0,0.0,0.0,222407000.0,501558000.0,0.0,146196000.0,146735000.0,186469000.0,122056000.0,0.0,35704000.0
41,NFLX,2009-12-31,134224000.0,186018000.0,320242000.0,0.0,0.0,411013000.0,131653000.0,146139000.0,0.0,15958000.0,268721000.0,679734000.0,92542000.0,1410000.0,227436000.0,236572000.0,237982000.0,100097000.0,0.0,0.0,253155000.0,480591000.0,273000.0,198817000.0,199143000.0,186018000.0,-82260000.0,90771000.0,133484000.0
42,NFLX,2009-09-30,55717000.0,99745000.0,155462000.0,0.0,0.0,257169000.0,122119000.0,137476000.0,0.0,22950000.0,56407000.0,492131000.0,93451000.0,1342000.0,203522000.0,36940000.0,38282000.0,79123000.0,0.0,0.0,56407000.0,259929000.0,552000.0,193399000.0,232202000.0,99745000.0,-117180000.0,79500000.0,108729000.0
43,NFLX,2009-06-30,87471000.0,167498000.0,254969000.0,0.0,0.0,249429000.0,120346000.0,133835000.0,0.0,22819000.0,56436000.0,591993000.0,101634000.0,1275000.0,211186000.0,37301000.0,38576000.0,80495000.0,0.0,0.0,56436000.0,267622000.0,725000.0,163258000.0,324371000.0,167498000.0,-216393000.0,87595000.0,108277000.0
0,INTC,2020-03-28,11380000000.0,1296000000.0,12676000000.0,8455000000.0,9246000000.0,41501000000.0,56770000000.0,36705000000.0,2943000000.0,0.0,1.06209e+11,1.4771e+11,4638000000.0,3464000000.0,23895000000.0,36455000000.0,39919000000.0,0.0,0.0,0.0,42810000000.0,71356000000.0,21017000000,52644000000.0,76354000000.0,4239000000.0,28539000000.0,0.0,4651000000.0
1,INTC,2019-12-28,4194000000.0,1082000000.0,5276000000.0,7659000000.0,8744000000.0,31239000000.0,55386000000.0,37103000000.0,3276000000.0,0.0,1.05285e+11,1.36524e+11,4128000000.0,3693000000.0,22310000000.0,25308000000.0,29001000000.0,0.0,0.0,0.0,31636000000.0,59020000000.0,25260999999.999,53523000000.0,77504000000.0,4358000000.0,24807000000.0,0.0,5074000000.0
2,INTC,2019-09-28,3935000000.0,1849000000.0,5784000000.0,6880000000.0,8638000000.0,29957000000.0,53563000000.0,35746000000.0,3428000000.0,0.0,1.03811e+11,1.33768e+11,4809000000.0,5200000000.0,25064000000.0,23707000000.0,28907000000.0,0.0,0.0,0.0,29322000000.0,59526000000.0,20940000000,49674000000.0,74242000000.0,5277000000.0,24972000000.0,0.0,5140000000.0
3,INTC,2019-06-29,2867000000.0,2414000000.0,5281000000.0,6233000000.0,8696000000.0,29239000000.0,51377000000.0,35832000000.0,3577000000.0,0.0,1.0152e+11,1.30759e+11,4682000000.0,3726000000.0,19705000000.0,25089000000.0,28815000000.0,0.0,0.0,0.0,31013000000.0,55812000000.0,20710000000,50429000000.0,74947000000.0,5991000000.0,25948000000.0,0.0,5094000000.0
4,INTC,2019-03-30,3154000000.0,2698000000.0,5852000000.0,6957000000.0,7765000000.0,29060000000.0,50040000000.0,35978000000.0,3465000000.0,0.0,1.00398e+11,1.29458e+11,4059000000.0,2750000000.0,18911000000.0,25737000000.0,28487000000.0,0.0,0.0,0.0,31830000000.0,55797000000.0,20869000000,49128000000.0,73661000000.0,6163000000.0,25333000000.0,0.0,5056000000.0
5,INTC,2018-12-29,3019000000.0,2788000000.0,5807000000.0,6722000000.0,7253000000.0,28787000000.0,48976000000.0,36349000000.0,3388000000.0,0.0,99176000000.0,1.27963e+11,3824000000.0,1261000000.0,16626000000.0,25098000000.0,26359000000.0,0.0,0.0,0.0,31458000000.0,53400000000.0,25364999999.999,50172000000.0,74563000000.0,6176000000.0,23340000000.0,0.0,5316000000.0
6,INTC,2018-09-29,3407000000.0,2641000000.0,6048000000.0,5457000000.0,7401000000.0,29590000000.0,47071000000.0,36513000000.0,3562000000.0,0.0,98652000000.0,1.28242e+11,3593000000.0,3051000000.0,19574000000.0,24823000000.0,27874000000.0,0.0,0.0,0.0,31791000000.0,56759000000.0,20928000000,47094000000.0,71483000000.0,6203000000.0,24467000000.0,0.0,5394000000.0
7,INTC,2018-06-30,2614000000.0,2263000000.0,4877000000.0,4636000000.0,7344000000.0,27603000000.0,45914000000.0,36449000000.0,3071000000.0,0.0,98369000000.0,1.25972e+11,4143000000.0,3510000000.0,17571000000.0,24632000000.0,28142000000.0,0.0,0.0,0.0,32082000000.0,55925000000.0,20859000000,45666000000.0,70047000000.0,5334000000.0,25528000000.0,0.0,6272000000.0
8,INTC,2018-03-31,3554000000.0,2020000000.0,5574000000.0,4879000000.0,7146000000.0,31630000000.0,43735000000.0,36701000000.0,3435000000.0,0.0,96966000000.0,1.28596e+11,4415000000.0,3842000000.0,19961000000.0,24770000000.0,28612000000.0,0.0,0.0,0.0,31895000000.0,58431000000.0,21770000000,44418000000.0,70165000000.0,5455000000.0,25058000000.0,0.0,6575000000.0
9,INTC,2017-12-30,3433000000.0,1814000000.0,5247000000.0,5607000000.0,6983000000.0,29500000000.0,41109000000.0,37134000000.0,3712000000.0,0.0,93749000000.0,1.23249e+11,2928000000.0,1776000000.0,17421000000.0,25037000000.0,26813000000.0,1656000000.0,0.0,0.0,35943000000.0,54230000000.0,26073999999.999,42083000000.0,69019000000.0,5526000000.0,23380000000.0,0.0,866000000.0
10,INTC,2017-09-30,9075000000.0,1446000000.0,10521000000.0,5954000000.0,6929000000.0,33154000000.0,39472000000.0,37447000000.0,3844000000.0,0.0,93934000000.0,1.27088e+11,3554000000.0,4142000000.0,20689000000.0,27498000000.0,31640000000.0,1706000000.0,0.0,0.0,34593000000.0,56152000000.0,21867000000,42779000000.0,70936000000.0,5290000000.0,22565000000.0,0.0,870000000.0
11,INTC,2017-07-01,11687000000.0,3158000000.0,14845000000.0,5397000000.0,6324000000.0,40617000000.0,38130000000.0,22969000000.0,4481000000.0,0.0,81490000000.0,1.22107e+11,3671000000.0,4130000000.0,18782000000.0,27855000000.0,31985000000.0,1587000000.0,0.0,0.0,33826000000.0,53482000000.0,21082000000,41670000000.0,68625000000.0,7639000000.0,20298000000.0,0.0,874000000.0
12,INTC,2017-04-01,4934000000.0,3058000000.0,7992000000.0,4921000000.0,5801000000.0,36058000000.0,36911000000.0,23256000000.0,5149000000.0,0.0,79590000000.0,1.15648e+11,3221000000.0,5073000000.0,21305000000.0,20678000000.0,25751000000.0,1698000000.0,0.0,0.0,26621000000.0,48804000000.0,21181000000,40091000000.0,66844000000.0,8207000000.0,20817000000.0,0.0,878000000.0
13,INTC,2016-12-31,5560000000.0,3225000000.0,8785000000.0,4690000000.0,5553000000.0,35508000000.0,36171000000.0,23593000000.0,4716000000.0,0.0,77819000000.0,1.13327e+11,2475000000.0,4634000000.0,20302000000.0,20649000000.0,25283000000.0,1718000000.0,0.0,0.0,25917000000.0,47101000000.0,25372999999.999,40747000000.0,66226000000.0,7941000000.0,19723000000.0,0.0,882000000.0
14,INTC,2016-10-01,4752000000.0,3270000000.0,8022000000.0,4952000000.0,5783000000.0,36216000000.0,34707000000.0,23392000000.0,4189000000.0,0.0,76001000000.0,1.12217e+11,3181000000.0,3573000000.0,20093000000.0,24043000000.0,27616000000.0,1724000000.0,0.0,0.0,28123000000.0,49102000000.0,20331000000,37645000000.0,63115000000.0,7459000000.0,22864000000.0,0.0,886000000.0
15,INTC,2016-07-02,3885000000.0,4301000000.0,8186000000.0,4426000000.0,5800000000.0,31188000000.0,33804000000.0,27813000000.0,3567000000.0,0.0,78643000000.0,1.09831e+11,3420000000.0,4560000000.0,18711000000.0,24053000000.0,28613000000.0,2807000000.0,0.0,0.0,28863000000.0,48464000000.0,19589000000,37130000000.0,61367000000.0,7868000000.0,24728000000.0,0.0,890000000.0
16,INTC,2016-04-02,3061000000.0,2927000000.0,5988000000.0,4216000000.0,5751000000.0,27397000000.0,32644000000.0,28082000000.0,3097000000.0,0.0,78070000000.0,1.05467e+11,3163000000.0,3594000000.0,17526000000.0,21775000000.0,25369000000.0,2632000000.0,0.0,0.0,25873000000.0,44293000000.0,19372000000,36526000000.0,61174000000.0,6024000000.0,22308000000.0,0.0,894000000.0
17,INTC,2015-12-26,15308000000.0,2682000000.0,17990000000.0,4787000000.0,5167000000.0,40356000000.0,31858000000.0,15265000000.0,1891000000.0,2036000000.0,62709000000.0,1.03065e+11,2063000000.0,2634000000.0,15667000000.0,20036000000.0,22670000000.0,2188000000.0,0.0,0.0,25416000000.0,41980000000.0,23410999999.999,37614000000.0,61085000000.0,4573000000.0,7362000000.0,0.0,897000000.0
18,INTC,2015-09-26,7065000000.0,7119000000.0,14184000000.0,4101000000.0,4965000000.0,36205000000.0,31597000000.0,15048000000.0,1829000000.0,1992000000.0,62347000000.0,98552000000.0,2449000000.0,1129000000.0,15080000000.0,20059000000.0,21188000000.0,2160000000.0,0.0,0.0,25470000000.0,41455000000.0,18271000000,34431000000.0,57097000000.0,8948000000.0,14123000000.0,0.0,905000000.0
19,INTC,2015-06-27,4454000000.0,2606000000.0,7060000000.0,3860000000.0,4818000000.0,26710000000.0,32683000000.0,15263000000.0,1727000000.0,1895000000.0,63782000000.0,90492000000.0,2359000000.0,1118000000.0,13529000000.0,12116000000.0,13234000000.0,2082000000.0,0.0,0.0,18363000000.0,32797000000.0,17872000000,34425000000.0,57695000000.0,4333000000.0,8780000000.0,0.0,905000000.0
20,INTC,2015-03-28,4244000000.0,1864000000.0,6108000000.0,3246000000.0,4418000000.0,26466000000.0,33296000000.0,14977000000.0,1675000000.0,2048000000.0,63100000000.0,89566000000.0,2775000000.0,1121000000.0,15035000000.0,12112000000.0,13233000000.0,2196000000.0,0.0,0.0,18699000000.0,34642000000.0,17653000000,32461000000.0,54924000000.0,3539000000.0,8989000000.0,0.0,908000000.0
21,INTC,2014-12-27,2561000000.0,2430000000.0,4991000000.0,4427000000.0,4273000000.0,27730000000.0,33238000000.0,15307000000.0,2023000000.0,1958000000.0,64226000000.0,91956000000.0,2748000000.0,1604000000.0,16019000000.0,12107000000.0,13711000000.0,2205000000.0,0.0,0.0,19160000000.0,36091000000.0,21780999999.999,33418000000.0,55865000000.0,4453000000.0,11150000000.0,0.0,912000000.0
22,INTC,2014-09-27,3143000000.0,3451000000.0,6594000000.0,3647000000.0,4115000000.0,27509000000.0,33135000000.0,14935000000.0,2153000000.0,1674000000.0,63107000000.0,90616000000.0,2597000000.0,1164000000.0,14904000000.0,12103000000.0,13267000000.0,2189000000.0,0.0,0.0,18724000000.0,34543000000.0,17037000000,33233000000.0,56073000000.0,5604000000.0,10124000000.0,0.0,915000000.0
23,INTC,2014-06-28,3049000000.0,4491000000.0,7540000000.0,3489000000.0,3943000000.0,29006000000.0,33115000000.0,15318000000.0,2184000000.0,2255000000.0,62787000000.0,91793000000.0,2960000000.0,14000000.0,12251000000.0,13180000000.0,13194000000.0,2171000000.0,0.0,0.0,20295000000.0,32546000000.0,17527000000,35652000000.0,59247000000.0,6675000000.0,10145000000.0,0.0,0.0
24,INTC,2014-03-29,4777000000.0,5234000000.0,10011000000.0,3505000000.0,3763000000.0,30554000000.0,32502000000.0,15580000000.0,1765000000.0,2507000000.0,61378000000.0,91932000000.0,3010000000.0,36000000.0,13552000000.0,13172000000.0,13208000000.0,0.0,0.0,0.0,20342000000.0,33894000000.0,17194000000,34716000000.0,58038000000.0,6999000000.0,8431000000.0,0.0,0.0
25,INTC,2013-12-28,5674000000.0,5972000000.0,11646000000.0,3582000000.0,4172000000.0,32084000000.0,31428000000.0,15663000000.0,1473000000.0,2594000000.0,60274000000.0,92358000000.0,2969000000.0,281000000.0,13568000000.0,13165000000.0,13446000000.0,0.0,0.0,0.0,20534000000.0,34102000000.0,21535999999.999,35477000000.0,58256000000.0,7445000000.0,7772000000.0,0.0,0.0
26,INTC,2013-09-28,4881000000.0,6492000000.0,11373000000.0,3719000000.0,4533000000.0,31350000000.0,30346000000.0,15901000000.0,1583000000.0,2435000000.0,59201000000.0,90551000000.0,2996000000.0,350000000.0,13875000000.0,13157000000.0,13507000000.0,0.0,0.0,0.0,21224000000.0,35099000000.0,16140000000,33291000000.0,55452000000.0,8075000000.0,8626000000.0,0.0,0.0
27,INTC,2013-06-29,3778000000.0,6214000000.0,9992000000.0,3474000000.0,4542000000.0,29048000000.0,29345000000.0,15625000000.0,1642000000.0,2121000000.0,56613000000.0,85661000000.0,2864000000.0,263000000.0,11389000000.0,13150000000.0,13413000000.0,0.0,0.0,0.0,20432000000.0,31821000000.0,15697000000,33017000000.0,53840000000.0,7856000000.0,9635000000.0,0.0,0.0
28,INTC,2013-03-30,5698000000.0,4323000000.0,10021000000.0,3536000000.0,4358000000.0,28677000000.0,28418000000.0,15563000000.0,1309000000.0,2109000000.0,54406000000.0,83083000000.0,2654000000.0,88000000.0,11798000000.0,13143000000.0,13231000000.0,0.0,0.0,0.0,20091000000.0,31889000000.0,15150000000,31506000000.0,51194000000.0,5632000000.0,7533000000.0,0.0,0.0
29,INTC,2012-12-29,8478000000.0,3999000000.0,12477000000.0,3833000000.0,4734000000.0,31358000000.0,27983000000.0,15945000000.0,493000000.0,2117000000.0,52993000000.0,84351000000.0,3023000000.0,312000000.0,12898000000.0,13136000000.0,13448000000.0,0.0,0.0,0.0,20250000000.0,33148000000.0,19463999999.999,32138000000.0,51203000000.0,4492000000.0,4970000000.0,0.0,0.0
30,INTC,2012-09-29,3520000000.0,2483000000.0,6003000000.0,3938000000.0,5319000000.0,23014000000.0,27157000000.0,15844000000.0,469000000.0,1633000000.0,51427000000.0,74441000000.0,3188000000.0,56000000.0,11953000000.0,7100000000.0,7156000000.0,0.0,0.0,0.0,13219000000.0,25172000000.0,0.0,30492000000.0,49269000000.0,2952000000.0,3636000000.0,0.0,0.0
31,INTC,2012-06-30,5223000000.0,3981000000.0,9204000000.0,3544000000.0,4904000000.0,25785000000.0,25976000000.0,15416000000.0,568000000.0,1517000000.0,46567000000.0,72352000000.0,3269000000.0,92000000.0,10538000000.0,7093000000.0,7185000000.0,0.0,0.0,0.0,13035000000.0,23573000000.0,0.0,30753000000.0,48779000000.0,4549000000.0,1962000000.0,0.0,0.0
