,ticker,date,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin
37,ISRG,2010-12-31,389300000.0,0.130371660859,107200000.0,282100000.0,32600000.0,95800000.0,128400000.0,153700000.0,0.0,157200000.0,36000000.0,0.0,0.0,121200000.0,0.0,121200000.0,3.09,3.02,39200000.0,40300000.0,0.0,0.724633958387,0.422553300796,0.394811199589,0.31132802466,0.294117647059,164500000.0,153700000.0,121200000.0,0.403801695351,0.31132802466
38,ISRG,2010-09-30,344400000.0,-0.0179640718563,93800000.0,250600000.0,26900000.0,91600000.0,118500000.0,132100000.0,0.0,137100000.0,50500000.0,0.0,0.0,86600000.0,0.0,86600000.0,2.2,2.14,39200000.0,40400000.0,0.0,0.727642276423,0.413472706156,0.38356562137,0.251451800232,0.182636469222,142400000.0,132100000.0,86600000.0,0.398083623693,0.251451800232
39,ISRG,2010-06-30,350700000.0,0.0672550213025,93900000.0,256800000.0,28500000.0,88600000.0,117100000.0,139700000.0,0.0,144200000.0,55500000.0,0.0,0.0,88700000.0,0.0,88700000.0,2.25,2.19,39100000.0,40400000.0,0.0,0.732249786142,0.42629027659,0.398346164813,0.252922725977,0.44254348446,149500000.0,139700000.0,88700000.0,0.411177644711,0.252922725977
40,ISRG,2010-03-31,328600000.0,0.0170225936243,88100000.0,240500000.0,28000000.0,82800000.0,110800000.0,129700000.0,0.0,133800000.0,48500000.0,0.0,0.0,85300000.0,0.0,85300000.0,2.2,2.12,38800000.0,40200000.0,0.0,0.73189287888,0.423615337797,0.394704808278,0.259586122946,0.30249543518,139200000.0,129700000.0,85300000.0,0.407181984175,0.259586122946
41,ISRG,2009-12-31,323100000.0,0.153516601214,89900000.0,233200000.0,25800000.0,79000000.0,104800000.0,128400000.0,0.0,132600000.0,55000000.0,0.0,0.0,77600000.0,0.0,77600000.0,0.673,0.653,114575589.0,114900000.0,0.0,0.7218,0.437,0.4104,0.24,0.3562,141300000.0,132600000.0,77600000.0,0.4104,0.2402
42,ISRG,2009-09-30,280100000.0,0.0748273215656,81100000.0,199000000.0,24600000.0,69900000.0,94500000.0,104500000.0,0.0,108800000.0,44300000.0,0.0,0.0,64500000.0,0.0,64500000.0,0.563,0.547,113803977.0,114300000.0,0.0,0.7105,0.42,0.3884,0.23,0.3245,117700000.0,108800000.0,64500000.0,0.3884,0.2303
43,ISRG,2009-06-30,260600000.0,0.1889,70400000.0,190200000.0,23400000.0,67300000.0,90700000.0,99500000.0,0.0,104700000.0,42300000.0,0.0,0.0,62400000.0,0.0,62400000.0,0.55,0.54,113700000.0,115800000.0,0.0,0.7299,0.436,0.4018,0.239,0.2694,113700000.0,104700000.0,62400000.0,0.4018,0.2394
0,MU,2020-02-27,4797000000.0,-0.0674572317263,3442000000.0,1355000000.0,681000000.0,223000000.0,904000000.0,440000000.0,46000000.0,427000000.0,21000000.0,0.0,0.0,405000000.0,0.0,405000000.0,0.37,0.36,1109000000.0,1131000000.0,0.0,0.282468209297,0.37752762143,0.091723994163,0.0844277673546,-0.0114654992704,1811000000.0,440000000.0,405000000.0,0.0890139670627,0.0844277673546
1,MU,2019-11-28,5144000000.0,0.0562628336756,3778000000.0,1366000000.0,640000000.0,211000000.0,851000000.0,518000000.0,47000000.0,561000000.0,55000000.0,0.0,0.0,491000000.0,0.0,491000000.0,0.44,0.43,1107000000.0,1129000000.0,0.0,0.265552099533,0.354587869362,0.100699844479,0.0954510108865,0.0132192846034,1824000000.0,518000000.0,491000000.0,0.109059097978,0.0954510108865
2,MU,2019-08-29,4870000000.0,0.0171261487051,3475000000.0,1395000000.0,623000000.0,212000000.0,835000000.0,650000000.0,39000000.0,655000000.0,71000000.0,0.0,0.0,561000000.0,0.0,561000000.0,0.52,0.5,1114000000.0,1143000000.0,0.0,0.286447638604,0.426283367556,0.133470225873,0.115195071869,0.0420944558522,2076000000.0,650000000.0,561000000.0,0.134496919918,0.115195071869
3,MU,2019-05-30,4788000000.0,-0.179434447301,2960000000.0,1828000000.0,606000000.0,206000000.0,812000000.0,1010000000.0,29000000.0,716000000.0,-135000000.0,0.0,0.0,840000000.0,0.0,840000000.0,0.78,0.77,1117000000.0,1148000000.0,0.0,0.38178780284,0.497076023392,0.210944026734,0.175438596491,0.0643274853801,2380000000.0,1010000000.0,840000000.0,0.149540517962,0.175438596491
4,MU,2019-02-28,5835000000.0,-0.262605838494,2971000000.0,2864000000.0,601000000.0,209000000.0,810000000.0,1957000000.0,27000000.0,1904000000.0,280000000.0,0.0,0.0,1619000000.0,0.0,1619000000.0,1.46,1.43,1123000000.0,1157000000.0,0.0,0.490831191088,0.562296486718,0.335389888603,0.277463581834,0.13470437018,3281000000.0,1957000000.0,1619000000.0,0.326306769494,0.277463581834
5,MU,2018-11-29,7913000000.0,-0.0624407582938,3298000000.0,4615000000.0,611000000.0,209000000.0,820000000.0,3759000000.0,33000000.0,3773000000.0,477000000.0,0.0,0.0,3293000000.0,0.0,3293000000.0,2.91,2.81,1133000000.0,1174000000.0,0.0,0.583217490206,0.646025527613,0.475041071654,0.41615063819,0.266649816757,5112000000.0,3759000000.0,3293000000.0,0.476810312145,0.41615063819
6,MU,2018-08-30,8440000000.0,0.0824676157496,3289000000.0,5151000000.0,567000000.0,215000000.0,782000000.0,4377000000.0,50000000.0,4346000000.0,20000000.0,0.0,0.0,4325000000.0,0.0,4325000000.0,3.74,3.55,1152000000.0,1229000000.0,0.0,0.610308056872,0.673578199052,0.518601895735,0.512440758294,0.344075829384,5685000000.0,4377000000.0,4325000000.0,0.514928909953,0.512440758294
7,MU,2018-05-31,7797000000.0,0.0606720174126,3074000000.0,4723000000.0,603000000.0,211000000.0,814000000.0,3953000000.0,80000000.0,3716000000.0,-109000000.0,0.0,0.0,3823000000.0,0.0,3823000000.0,3.3,3.1,1150000000.0,1233000000.0,0.0,0.605745799667,0.668077465692,0.506989867898,0.490316788508,0.237270745158,5209000000.0,3953000000.0,3823000000.0,0.476593561626,0.490316788508
8,MU,2018-03-01,7351000000.0,0.0805526973394,3081000000.0,4270000000.0,523000000.0,196000000.0,719000000.0,3567000000.0,88000000.0,3453000000.0,143000000.0,0.0,0.0,3309000000.0,0.0,3309000000.0,2.87,2.67,1145000000.0,1232000000.0,0.0,0.580873350565,0.645354373555,0.485240103387,0.450142837709,0.283906951435,4744000000.0,3567000000.0,3309000000.0,0.46973200925,0.450142837709
9,MU,2017-11-30,6803000000.0,0.108341479309,3056000000.0,3747000000.0,448000000.0,191000000.0,639000000.0,3097000000.0,124000000.0,2792000000.0,114000000.0,0.0,0.0,2678000000.0,0.0,2678000000.0,2.36,2.19,1134000000.0,1225000000.0,0.0,0.550786417757,0.61972659121,0.455240335146,0.393649860356,0.246949875055,4216000000.0,3097000000.0,2678000000.0,0.410407173306,0.393649860356
10,MU,2017-08-31,6138000000.0,0.102766798419,3026000000.0,3112000000.0,447000000.0,193000000.0,640000000.0,2502000000.0,148000000.0,2321000000.0,-47000000.0,0.0,0.0,2368000000.0,0.0,2368000000.0,2.15,2.03,1089000000.0,1154000000.0,0.0,0.507005539264,0.58651026393,0.407624633431,0.385793418051,0.315738025415,3600000000.0,2502000000.0,2368000000.0,0.378136200717,0.385793418051
11,MU,2017-06-01,5566000000.0,0.197504302926,2957000000.0,2609000000.0,434000000.0,204000000.0,638000000.0,1963000000.0,153000000.0,1737000000.0,92000000.0,0.0,0.0,1647000000.0,0.0,1647000000.0,1.52,1.43,1082000000.0,1142000000.0,0.0,0.46873877111,0.541501976285,0.352676967301,0.295903701042,0.245418613008,3014000000.0,1963000000.0,1647000000.0,0.312073302192,0.295903701042
12,MU,2017-03-02,4648000000.0,0.170780856423,2944000000.0,1704000000.0,473000000.0,187000000.0,660000000.0,1044000000.0,161000000.0,925000000.0,38000000.0,0.0,0.0,894000000.0,0.0,894000000.0,0.83,0.79,1070000000.0,1125000000.0,0.0,0.36660929432,0.447074010327,0.224612736661,0.192340791738,0.0518502581756,2078000000.0,1044000000.0,894000000.0,0.199010327022,0.192340791738
13,MU,2016-12-01,3970000000.0,0.234069008393,2959000000.0,1011000000.0,470000000.0,159000000.0,629000000.0,359000000.0,139000000.0,213000000.0,31000000.0,0.0,0.0,180000000.0,0.0,180000000.0,0.17,0.16,1040000000.0,1091000000.0,0.0,0.254659949622,0.292695214106,0.0904282115869,0.0453400503778,-0.0317380352645,1162000000.0,359000000.0,180000000.0,0.0536523929471,0.0453400503778
14,MU,2016-09-01,3217000000.0,0.110075914424,2638000000.0,579000000.0,411000000.0,157000000.0,568000000.0,-32000000.0,135000000.0,-168000000.0,3000000.0,0.0,0.0,-170000000.0,0.0,-170000000.0,-0.17,-0.17,1036000000.0,1036000000.0,0.0,0.179981349083,0.221945912341,-0.00994715573516,-0.052844264843,-0.319241529375,714000000.0,-32000000.0,-170000000.0,-0.0522225676096,-0.052844264843
15,MU,2016-06-02,2898000000.0,-0.0122699386503,2400000000.0,498000000.0,382000000.0,148000000.0,530000000.0,-27000000.0,109000000.0,-160000000.0,15000000.0,0.0,0.0,-215000000.0,0.0,-215000000.0,-0.21,-0.2,1035000000.0,1035000000.0,0.0,0.171842650104,0.261559696342,-0.00931677018634,-0.0741890959282,-0.447204968944,758000000.0,-27000000.0,-215000000.0,-0.0552104899931,-0.0741890959282
16,MU,2016-03-03,2934000000.0,-0.124179104478,2355000000.0,579000000.0,403000000.0,175000000.0,578000000.0,-5000000.0,97000000.0,-96000000.0,5000000.0,0.0,0.0,-97000000.0,0.0,-97000000.0,-0.09,-0.09,1035000000.0,1072000000.0,0.0,0.197341513292,0.27266530334,-0.00170415814588,-0.03306066803,-0.155419222904,800000000.0,-5000000.0,-97000000.0,-0.0327198364008,-0.03306066803
17,MU,2015-12-03,3350000000.0,-0.0694444444444,2501000000.0,849000000.0,421000000.0,179000000.0,600000000.0,232000000.0,96000000.0,143000000.0,-4000000.0,0.0,0.0,206000000.0,0.0,206000000.0,0.2,0.19,1035000000.0,1085000000.0,0.0,0.253432835821,0.299104477612,0.0692537313433,0.0614925373134,0.0388059701493,1002000000.0,232000000.0,206000000.0,0.0426865671642,0.0614925373134
18,MU,2015-09-03,3600000000.0,-0.065663119647,2630000000.0,970000000.0,379000000.0,170000000.0,549000000.0,427000000.0,101000000.0,355000000.0,-69000000.0,0.0,0.0,471000000.0,0.0,471000000.0,0.45,0.42,1070000000.0,1170000000.0,0.0,0.269444444444,0.325,0.118611111111,0.130833333333,-0.204166666667,1170000000.0,427000000.0,471000000.0,0.0986111111111,0.130833333333
19,MU,2015-06-04,3853000000.0,-0.0751320211234,2651000000.0,1202000000.0,406000000.0,169000000.0,575000000.0,631000000.0,97000000.0,527000000.0,104000000.0,0.0,0.0,491000000.0,0.0,491000000.0,0.45,0.43,1072000000.0,1185000000.0,0.0,0.311964702829,0.347261873865,0.163768492084,0.127433168959,0.155982351414,1338000000.0,631000000.0,491000000.0,0.136776537763,0.127433168959
20,MU,2015-03-05,4166000000.0,-0.0890006560245,2761000000.0,1405000000.0,379000000.0,187000000.0,566000000.0,855000000.0,83000000.0,746000000.0,47000000.0,0.0,0.0,934000000.0,0.0,934000000.0,0.87,0.78,1072000000.0,1193000000.0,0.0,0.337253960634,0.367018722996,0.205232837254,0.224195871339,0.0955352856457,1529000000.0,855000000.0,934000000.0,0.179068650984,0.224195871339
21,MU,2014-12-04,4573000000.0,0.0818547433168,2935000000.0,1638000000.0,376000000.0,193000000.0,569000000.0,1085000000.0,90000000.0,981000000.0,75000000.0,0.0,0.0,1003000000.0,0.0,1003000000.0,0.94,0.84,1070000000.0,1195000000.0,0.0,0.358189372403,0.386179750711,0.237262191122,0.219330855019,0.201836868576,1766000000.0,1085000000.0,1003000000.0,0.214520008747,0.219330855019
22,MU,2014-08-28,4227000000.0,0.0615268709191,2842000000.0,1385000000.0,358000000.0,180000000.0,538000000.0,828000000.0,88000000.0,1163000000.0,-87000000.0,0.0,0.0,1150000000.0,0.0,1150000000.0,1.08,0.96,1060000000.0,1198000000.0,0.00834724540902,0.32765554767,0.335462502957,0.195883605394,0.272060563047,0.0489709013485,1418000000.0,828000000.0,1150000000.0,0.275136030282,0.272060563047
23,MU,2014-05-29,3982000000.0,-0.0304358412467,2614000000.0,1368000000.0,349000000.0,174000000.0,523000000.0,839000000.0,80000000.0,791000000.0,72000000.0,0.0,0.0,806000000.0,0.0,806000000.0,0.76,0.67,1058000000.0,1196000000.0,0.0,0.343545956806,0.355851330989,0.210698141637,0.20241084882,0.243093922652,1417000000.0,839000000.0,806000000.0,0.198643897539,0.20241084882
24,MU,2014-02-27,4107000000.0,0.0160811479466,2704000000.0,1403000000.0,344000000.0,177000000.0,521000000.0,869000000.0,83000000.0,732000000.0,63000000.0,0.0,0.0,731000000.0,0.0,731000000.0,0.69,0.61,1053000000.0,1199000000.0,0.0,0.341611882152,0.348186023862,0.211589968347,0.17798879961,0.215485756026,1430000000.0,869000000.0,731000000.0,0.17823228634,0.17798879961
25,MU,2013-11-28,4042000000.0,0.421737601126,2761000000.0,1281000000.0,320000000.0,176000000.0,496000000.0,551000000.0,101000000.0,386000000.0,80000000.0,0.0,0.0,358000000.0,0.0,358000000.0,0.34,0.3,1046000000.0,1196000000.0,0.0,0.316922315685,0.270163285502,0.136318654132,0.0885700148441,0.242701632855,1092000000.0,551000000.0,358000000.0,0.095497278575,0.0885700148441
26,MU,2013-08-29,2843000000.0,0.226488352028,2135000000.0,708000000.0,267000000.0,193000000.0,460000000.0,207000000.0,64000000.0,1571000000.0,5000000.0,0.0,0.0,1708000000.0,0.0,1708000000.0,1.67,1.64,1021700000.0,1056300000.0,0.00378680299157,0.249032711924,0.243756595146,0.0728104115371,0.600773830461,0.153710868801,693000000.0,207000000.0,1708000000.0,0.552585297221,0.600773830461
27,MU,2013-05-30,2318000000.0,0.115495668912,1762000000.0,556000000.0,226000000.0,127000000.0,353000000.0,149000000.0,54000000.0,52000000.0,-1000000.0,0.0,0.0,43000000.0,0.0,43000000.0,0.04,0.04,1017900000.0,1017900000.0,0.0324196875921,0.239861949957,0.2670405522,0.0642795513374,0.018550474547,0.181622088007,619000000.0,149000000.0,43000000.0,0.0224331320104,0.018550474547
28,MU,2013-02-28,2078000000.0,0.133042529989,1712000000.0,366000000.0,214000000.0,123000000.0,337000000.0,37000000.0,56000000.0,-235000000.0,-9000000.0,0.0,0.0,-286000000.0,0.0,-286000000.0,-0.28,-0.28,1014900000.0,1014900000.0,0.0,0.176130895091,0.251203079885,0.0178055822907,-0.137632338787,-0.0447545717036,522000000.0,37000000.0,-286000000.0,-0.113089509143,-0.137632338787
29,MU,2012-11-29,1834000000.0,-0.0657157412124,1617000000.0,217000000.0,224000000.0,119000000.0,343000000.0,-157000000.0,57000000.0,-210000000.0,13000000.0,0.0,0.0,-275000000.0,0.0,-275000000.0,-0.27,-0.27,1013700000.0,1013700000.0,0.0,0.118320610687,0.178844056707,-0.0856052344602,-0.149945474373,-0.107960741549,328000000.0,-157000000.0,-275000000.0,-0.114503816794,-0.149945474373
30,MU,2012-08-30,1963000000.0,-0.0962246777164,1744000000.0,219000000.0,235000000.0,139000000.0,374000000.0,-140000000.0,53000000.0,-196000000.0,14000000.0,0.0,0.0,-243000000.0,0.0,-243000000.0,-0.24,-0.24,991200000.0,991200000.0,0.394471347861,0.111563932756,0.187977585329,-0.0713194090678,-0.123790117168,0.0601120733571,369000000.0,-140000000.0,-243000000.0,-0.0998471726949,-0.123790117168
31,MU,2012-05-31,2172000000.0,0.0811348929816,1938000000.0,234000000.0,231000000.0,156000000.0,387000000.0,-191000000.0,56000000.0,-243000000.0,-38000000.0,0.0,0.0,-320000000.0,0.0,-320000000.0,-0.32,-0.32,983900000.0,983900000.0,0.0,0.10773480663,0.163443830571,-0.0879373848987,-0.147329650092,0.187845303867,355000000.0,-191000000.0,-320000000.0,-0.111878453039,-0.147329650092
32,MU,2012-03-01,2009000000.0,-0.0387559808612,1799000000.0,210000000.0,222000000.0,174000000.0,396000000.0,-205000000.0,35000000.0,-200000000.0,9000000.0,0.0,0.0,-282000000.0,0.0,-282000000.0,-0.29,-0.29,982100000.0,982100000.0,0.0,0.104529616725,0.189646590343,-0.102040816327,-0.140368342459,0.0905923344948,381000000.0,-205000000.0,-282000000.0,-0.0995520159283,-0.140368342459
33,MU,2011-12-01,2090000000.0,-0.0233644859813,1785000000.0,305000000.0,230000000.0,151000000.0,381000000.0,-82000000.0,35000000.0,-115000000.0,-2000000.0,0.0,0.0,-187000000.0,0.0,-187000000.0,-0.19,-0.19,981400000.0,981400000.0,0.0,0.145933014354,0.238755980861,-0.0392344497608,-0.0894736842105,-0.14019138756,499000000.0,-82000000.0,-187000000.0,-0.055023923445,-0.0894736842105
34,MU,2011-09-01,2140000000.0,0.000467508181393,1819000000.0,321000000.0,209000000.0,155000000.0,364000000.0,-51000000.0,30000000.0,-78000000.0,16000000.0,0.0,0.0,-135000000.0,0.0,-135000000.0,-0.14,-0.13,988000000.0,1007500000.0,0.0,0.15,0.242523364486,-0.0238317757009,-0.0630841121495,-0.240186915888,519000000.0,-51000000.0,-135000000.0,-0.0364485981308,-0.0630841121495
35,MU,2011-06-02,2139000000.0,-0.0522817899867,1661000000.0,478000000.0,211000000.0,151000000.0,362000000.0,237000000.0,28000000.0,225000000.0,104000000.0,0.0,0.0,75000000.0,0.0,75000000.0,0.08,0.08,986600000.0,1036900000.0,0.0,0.223468910706,0.372136512389,0.11079943899,0.0350631136045,0.0448807854137,796000000.0,237000000.0,75000000.0,0.105189340813,0.0350631136045
36,MU,2011-03-03,2257000000.0,0.00222024866785,1822000000.0,435000000.0,186000000.0,146000000.0,332000000.0,161000000.0,28000000.0,158000000.0,35000000.0,0.0,0.0,72000000.0,0.0,72000000.0,0.07,0.07,980500000.0,1034500000.0,0.0,0.192733717324,0.299955693398,0.0713336287107,0.0319007532122,0.0376606114311,677000000.0,161000000.0,72000000.0,0.0700044306602,0.0319007532122
37,MU,2010-12-02,2252000000.0,-0.0966706778981,1728000000.0,524000000.0,185000000.0,140000000.0,325000000.0,408000000.0,38000000.0,246000000.0,48000000.0,0.0,0.0,155000000.0,0.0,155000000.0,0.16,0.15,972900000.0,1031300000.0,0.0,0.232682060391,0.410746003552,0.181172291297,0.0688277087034,0.118561278863,925000000.0,408000000.0,155000000.0,0.109236234458,0.0688277087034
38,MU,2010-09-02,2493000000.0,0.0895979020979,1712000000.0,781000000.0,197000000.0,141000000.0,348000000.0,433000000.0,41000000.0,367000000.0,25000000.0,17000000.0,0.0,342000000.0,0.0,342000000.0,0.34,0.3,994171461.0,970000000.0,0.0,0.3133,0.368,0.1637,0.137,0.296,917000000.0,408000000.0,359000000.0,0.1472,0.1372
39,MU,2010-06-03,2288000000.0,0.166751657318,1440000000.0,848000000.0,142000000.0,190000000.0,308000000.0,540000000.0,44000000.0,898000000.0,-41000000.0,21000000.0,0.0,939000000.0,0.0,939000000.0,1.06,0.92,855642959.0,885400000.0,0.0,0.3706,0.62,0.4117,0.41,0.3606,1418000000.0,942000000.0,960000000.0,0.3925,0.4104
40,MU,2010-03-04,1961000000.0,0.127011494253,1319000000.0,642000000.0,148000000.0,100000000.0,227000000.0,415000000.0,46000000.0,369000000.0,4000000.0,14000000.0,0.0,365000000.0,0.0,365000000.0,0.43,0.39,850661583.0,847600000.0,0.0,0.3274,0.439,0.2116,0.186,0.3651,861000000.0,415000000.0,379000000.0,0.1882,0.1861
41,MU,2009-12-03,1740000000.0,0.336405529954,1297000000.0,443000000.0,137000000.0,97000000.0,242000000.0,201000000.0,47000000.0,197000000.0,-7000000.0,-2000000.0,0.0,204000000.0,0.0,204000000.0,0.24,0.23,849823817.0,846300000.0,0.0,0.2546,0.422,0.1402,0.117,0.1695,735000000.0,244000000.0,202000000.0,0.1132,0.1172
42,MU,2009-09-03,1302000000.0,0.177215189873,1133000000.0,169000000.0,139000000.0,82000000.0,218000000.0,-49000000.0,45000000.0,-113000000.0,-13000000.0,-14000000.0,0.0,-100000000.0,0.0,-100000000.0,-0.08,-0.08,843300000.0,843300000.0,0.0,0.1298,0.279,-0.0522,-0.077,0.2465,363000000.0,-68000000.0,-114000000.0,-0.0868,-0.0768
43,MU,2009-06-04,1106000000.0,-0.2617,999000000.0,107000000.0,162000000.0,80000000.0,353000000.0,-246000000.0,49000000.0,-305000000.0,-4000000.0,-33000000.0,0.0,-301000000.0,0.0,-301000000.0,-0.37,-0.37,813300000.0,813300000.0,0.0,0.0967,0.244,-0.2315,-0.272,0.0832,270000000.0,-256000000.0,-334000000.0,-0.2758,-0.2722
0,ATVI,2020-03-31,1788000000.0,-0.0996978851964,119000000.0,1669000000.0,238000000.0,410000000.0,648000000.0,612000000.0,0.0,604000000.0,99000000.0,0.0,0.0,505000000.0,0.0,505000000.0,0.66,0.65,769000000.0,774000000.0,0.40826873385,0.933445190157,0.420022371365,0.342281879195,0.282438478747,0.0721476510067,751000000.0,612000000.0,505000000.0,0.337807606264,0.282438478747
1,ATVI,2019-12-31,1986000000.0,0.547934528449,268000000.0,1718000000.0,296000000.0,551000000.0,847000000.0,454000000.0,0.0,447000000.0,-78000000.0,0.0,0.0,525000000.0,0.0,525000000.0,0.68,0.68,767000000.0,771000000.0,0.0,0.865055387714,0.30110775428,0.22860020141,0.264350453172,0.443605236657,598000000.0,454000000.0,525000000.0,0.225075528701,0.264350453172
2,ATVI,2019-09-30,1283000000.0,-0.0802867383513,137000000.0,1146000000.0,210000000.0,360000000.0,570000000.0,247000000.0,0.0,419000000.0,45000000.0,0.0,0.0,204000000.0,0.0,204000000.0,0.27,0.26,766000000.0,770000000.0,0.0,0.893219017927,0.262665627436,0.192517537023,0.15900233827,0.214341387373,337000000.0,247000000.0,204000000.0,0.326578332034,0.15900233827
3,ATVI,2019-06-30,1395000000.0,-0.235616438356,99000000.0,1296000000.0,243000000.0,361000000.0,604000000.0,336000000.0,0.0,321000000.0,43000000.0,0.0,0.0,327000000.0,0.0,327000000.0,0.43,0.43,765000000.0,770000000.0,0.0,0.929032258065,0.332616487455,0.240860215054,0.234408602151,0.0910394265233,464000000.0,336000000.0,327000000.0,0.230107526882,0.234408602151
4,ATVI,2019-03-31,1825000000.0,-0.233515329693,152000000.0,1673000000.0,249000000.0,386000000.0,635000000.0,570000000.0,0.0,446000000.0,120000000.0,0.0,0.0,447000000.0,0.0,447000000.0,0.58,0.58,764000000.0,770000000.0,0.367532467532,0.916712328767,0.41698630137,0.312328767123,0.244931506849,0.236712328767,761000000.0,570000000.0,447000000.0,0.244383561644,0.244931506849
5,ATVI,2018-12-31,2381000000.0,0.574735449735,303000000.0,2078000000.0,325000000.0,530000000.0,855000000.0,694000000.0,0.0,660000000.0,39000000.0,0.0,0.0,651000000.0,0.0,651000000.0,0.85,0.84,762000000.0,771000000.0,0.0,0.872742545149,0.44939101218,0.291474170517,0.273414531709,0.405291894162,1070000000.0,694000000.0,651000000.0,0.277194456111,0.273414531709
6,ATVI,2018-09-30,1512000000.0,-0.0791717417783,416000000.0,1096000000.0,263000000.0,472000000.0,735000000.0,265000000.0,0.0,212000000.0,-48000000.0,0.0,0.0,260000000.0,0.0,260000000.0,0.34,0.34,761000000.0,771000000.0,0.0,0.724867724868,0.275132275132,0.175264550265,0.171957671958,0.143518518519,416000000.0,265000000.0,260000000.0,0.140211640212,0.171957671958
7,ATVI,2018-06-30,1642000000.0,-0.164376590331,0.0,1642000000.0,254000000.0,443000000.0,697000000.0,434000000.0,0.0,408000000.0,6000000.0,0.0,0.0,402000000.0,0.0,402000000.0,0.53,0.52,760000000.0,770000000.0,0.0,1.0,0.369062119367,0.26431181486,0.244823386114,-0.0127892813642,606000000.0,434000000.0,402000000.0,0.248477466504,0.244823386114
8,ATVI,2018-03-31,1965000000.0,-0.0381791483113,0.0,1965000000.0,259000000.0,449000000.0,708000000.0,595000000.0,0.0,567000000.0,67000000.0,0.0,0.0,500000000.0,0.0,500000000.0,0.66,0.65,759000000.0,770000000.0,0.336363636364,1.0,0.458015267176,0.302798982188,0.254452926209,0.253435114504,900000000.0,595000000.0,500000000.0,0.288549618321,0.254452926209
9,ATVI,2017-12-31,2043000000.0,0.262669962917,0.0,2043000000.0,319000000.0,700000000.0,1019000000.0,221000000.0,0.0,184000000.0,769000000.0,0.0,0.0,-585000000.0,0.0,-585000000.0,-0.78,-0.76,754000000.0,766000000.0,0.0,1.0,0.267254038179,0.108174253549,-0.286343612335,0.533039647577,546000000.0,221000000.0,-585000000.0,0.0900636319139,-0.286343612335
10,ATVI,2017-09-30,1618000000.0,-0.00736196319018,0.0,1618000000.0,272000000.0,537000000.0,809000000.0,257000000.0,0.0,221000000.0,32000000.0,0.0,0.0,189000000.0,0.0,189000000.0,0.25,0.24,753000000.0,764000000.0,0.0,1.0,0.314585908529,0.158838071693,0.116810877627,0.213226205192,509000000.0,257000000.0,189000000.0,0.136588380717,0.116810877627
11,ATVI,2017-06-30,1630000000.0,-0.0556199304751,0.0,1630000000.0,253000000.0,478000000.0,731000000.0,338000000.0,0.0,293000000.0,50000000.0,0.0,0.0,243000000.0,0.0,243000000.0,0.32,0.32,752000000.0,763000000.0,0.0,1.0,0.386503067485,0.20736196319,0.149079754601,0.143558282209,630000000.0,338000000.0,243000000.0,0.179754601227,0.149079754601
12,ATVI,2017-03-31,1726000000.0,-0.142999006951,0.0,1726000000.0,225000000.0,423000000.0,648000000.0,493000000.0,0.0,453000000.0,27000000.0,0.0,0.0,426000000.0,0.0,426000000.0,0.57,0.56,749000000.0,761000000.0,0.296977660972,1.0,0.46292004635,0.285631517961,0.246813441483,0.225955967555,799000000.0,493000000.0,426000000.0,0.262456546929,0.246813441483
13,ATVI,2016-12-31,2014000000.0,0.283620140217,0.0,2014000000.0,285000000.0,528000000.0,813000000.0,425000000.0,0.0,300000000.0,47000000.0,0.0,0.0,253000000.0,0.0,253000000.0,0.34,0.34,740000000.0,754000000.0,0.0,1.0,0.357000993049,0.211022840119,0.125620655412,0.408142999007,719000000.0,425000000.0,253000000.0,0.148957298908,0.125620655412
14,ATVI,2016-09-30,1569000000.0,-0.000636942675159,0.0,1569000000.0,249000000.0,497000000.0,746000000.0,294000000.0,0.0,230000000.0,-20000000.0,0.0,0.0,250000000.0,0.0,250000000.0,0.34,0.33,739000000.0,753000000.0,0.0,1.0,0.307202039516,0.187380497132,0.159337157425,0.305927342256,482000000.0,294000000.0,250000000.0,0.146590184831,0.159337157425
15,ATVI,2016-06-30,1570000000.0,0.0790378006873,0.0,1570000000.0,249000000.0,491000000.0,740000000.0,232000000.0,0.0,167000000.0,40000000.0,0.0,0.0,127000000.0,0.0,127000000.0,0.17,0.16,737000000.0,748000000.0,0.00267379679144,1.0,0.375159235669,0.147770700637,0.0808917197452,0.277070063694,589000000.0,232000000.0,127000000.0,0.106369426752,0.0808917197452
16,ATVI,2016-03-31,1455000000.0,0.0761834319527,0.0,1455000000.0,175000000.0,328000000.0,503000000.0,461000000.0,0.0,409000000.0,73000000.0,0.0,0.0,336000000.0,0.0,336000000.0,0.45,0.45,735000000.0,746000000.0,0.258713136729,1.0,0.496219931271,0.316838487973,0.230927835052,0.19381443299,722000000.0,461000000.0,336000000.0,0.281099656357,0.230927835052
