,ticker,date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
4,ASML,2014-12-31,2929161016.9492,405404358.3535,3334565375.3027,1578513317.1913,3086969733.6562,8651581113.8015,1752449152.5424,3730478208.2324,0.0,280987893.4625,6123170702.1792,14774751815.9806,600769975.7869,5158595.6416,3497422518.1598,1392101694.9153,1397260290.5569,0.0,333578692.4939,0.0,2182184019.3705,5679606537.5303,256677966.1017,5627773607.7482,9095145278.4504,405404358.3535,,,2891493946.7313
5,ASML,2013-12-31,3205906464.9243,935191196.6988,4141097661.6231,1615969738.652,3291639614.8556,9663793672.6272,1675158184.3191,3832493810.1788,0.0,407533700.1376,6173524071.5268,15837317744.1541,860894085.282,6031636.8638,3945888583.2187,1472056396.1486,1478088033.0124,0.0,528187070.1513,0.0,2369521320.4952,6315409903.7139,-58374140.3026,6020100412.6547,9521907840.4402,935191196.6988,,,3078962861.0729
6,ASML,2012-12-31,2331920844.3272,1226919525.066,3558840369.3932,1199308707.124,2449828496.0422,7693722955.1451,1358737467.0185,209908970.9763,0.0,264187335.0923,2082633245.3826,9776356200.5277,249288918.2058,4762532.9815,2752352242.7441,997203166.2269,1001965699.2084,0.0,131093667.5462,0.0,1658709762.533,4411062005.277,104204485.4881,5186489445.9103,5365294195.2507,1226919525.066,,,2498300791.5568
7,ASML,2011-12-31,3538577720.2073,0.0,3538577720.2073,1242849740.9326,2104439119.171,7392239637.3057,1364779792.7461,200012953.3679,0.0,248134715.0259,2012961139.8964,9405200777.2021,575477979.2746,3351036.2694,2892541450.7772,950493523.3161,953844559.5855,0.0,248626943.0052,0.0,2051319948.1865,4943861398.9637,101646373.057,4236661917.0984,4461339378.2383,0.0,,,2313712435.2332
8,ASML,2010-12-31,2606729946.5241,0.0,2606729946.5241,1557602941.1765,2001577540.107,6610247326.2032,996431818.1818,207135026.738,0.0,291597593.5829,1652263368.984,8262510695.1872,742509358.2888,1910427.8075,2884017379.6791,947367647.0588,949278074.8663,0.0,314322192.5134,0.0,1670060160.4278,4554077540.107,64961229.9465,3163693850.2674,3708433155.0802,0.0,,,2139597593.5828
9,ASML,2009-12-31,1487911047.3458,0.0,1487911047.3458,572441893.8307,1382183644.1894,3943879483.5007,940258249.6413,214619799.1392,0.0,378698708.7518,1456624103.2999,5400503586.8006,295876614.0603,0.0,1498091822.0947,1003954088.9527,1003954088.9527,0.0,296245337.1593,0.0,1356116212.3386,2854208034.4333,39492109.0387,2080568149.2109,2546295552.3673,0.0,,,1202215208.0344
0,CPRT,2019-07-31,186319000.0,0.0,186319000.0,367265000.0,20941000.0,687167000.0,1427726000.0,388477000.0,0.0,411000.0,1860450000.0,2547617000.0,270918000.0,1138000.0,282004000.0,400091000.0,401229000.0,6466000.0,3482000.0,0.0,452116000.0,769236000.0,572559000,1338328000.0,1778381000.0,0.0,214910000.0,0.0,35116000.0
1,CPRT,2018-07-31,274520000.0,0.0,274520000.0,351601000.0,16734000.0,709116000.0,1163425000.0,402127000.0,0.0,470000.0,1598582000.0,2307698000.0,270944000.0,1151000.0,277256000.0,398747000.0,399898000.0,4488000.0,673000.0,0.0,422066000.0,726599000.0,526858000,1162146000.0,1581099000.0,0.0,125378000.0,0.0,27277000.0
2,CPRT,2017-07-31,210100000.0,0.0,210100000.0,311846000.0,10163000.0,587261000.0,944056000.0,416181000.0,0.0,1287000.0,1395240000.0,1982501000.0,208415000.0,82155000.0,302153000.0,550883000.0,633038000.0,5019000.0,6472000.0,0.0,557175000.0,883901000.0,453883000,745370000.0,1098600000.0,0.0,422938000.0,0.0,24573000.0
3,CPRT,2016-07-31,155849000.0,0.0,155849000.0,266270000.0,10388000.0,499306000.0,816791000.0,271959000.0,0.0,23506000.0,1150514000.0,1649820000.0,192379000.0,76151000.0,278783000.0,564341000.0,640492000.0,4628000.0,5625000.0,0.0,570940000.0,875364000.0,392445000,491194000.0,774456000.0,0.0,484643000.0,0.0,25641000.0
4,CPRT,2015-07-31,456012000.0,0.0,456012000.0,215696000.0,8613000.0,734582000.0,700402000.0,289707000.0,0.0,28840000.0,1065370000.0,1799952000.0,147452000.0,53671000.0,213126000.0,592135000.0,645806000.0,3724000.0,8279000.0,0.0,601205000.0,835488000.0,407808000,625437000.0,964464000.0,0.0,189794000.0,0.0,21157000.0
5,CPRT,2014-07-31,158668000.0,0.0,158668000.0,196985000.0,7259000.0,412291000.0,692383000.0,309022000.0,0.0,36721000.0,1094513000.0,1506804000.0,152156000.0,79674000.0,244284000.0,223227000.0,302901000.0,4170000.0,8284000.0,0.0,235250000.0,503305000.0,404542000,619004000.0,1003499000.0,0.0,144233000.0,0.0,23771000.0
6,CPRT,2013-07-31,63631000.0,0.0,63631000.0,182714000.0,10736000.0,306452000.0,677517000.0,285169000.0,0.0,30117000.0,1028029000.0,1334481000.0,136648000.0,76047000.0,238559000.0,296410000.0,372457000.0,4832000.0,4741000.0,0.0,310430000.0,572080000.0,368769000,440780000.0,762401000.0,0.0,308826000.0,0.0,23091000.0
7,CPRT,2012-07-31,140112000.0,0.0,140112000.0,138966000.0,8494000.0,322293000.0,587163000.0,204423000.0,0.0,22280000.0,832773000.0,1155066000.0,102958000.0,75170000.0,187385000.0,368950000.0,444120000.0,5390000.0,3082000.0,0.0,384033000.0,593949000.0,326187000,272961000.0,561117000.0,0.0,304008000.0,0.0,22531000.0
8,CPRT,2011-07-31,0.0,0.0,0.0,122859000.0,8016000.0,241868000.0,600388000.0,211368000.0,0.0,9425000.0,842568000.0,1084436000.0,101708000.0,50370000.0,166626000.0,325386000.0,375756000.0,5636000.0,3543000.0,0.0,337865000.0,529264000.0,0.0,264457000.0,555172000.0,0.0,375756000.0,0.0,24773000.0
9,CPRT,2010-07-31,268188000.0,0.0,268188000.0,109061000.0,4976000.0,437415000.0,573514000.0,188886000.0,0.0,21171000.0,791397000.0,1228812000.0,93740000.0,374000.0,107224000.0,601000.0,975000.0,10642000.0,35585000.0,0.0,34354000.0,141578000.0,-32741000.0,754468000.0,1087234000.0,0.0,-267213000.0,55190000.0,13110000.0
10,CPRT,2009-07-31,162691000.0,0.0,162691000.0,109248000.0,4667000.0,742099000.0,530886000.0,181539000.0,0.0,13185000.0,32989000.0,1058032000.0,82773000.0,0.0,103584000.0,0.0,0.0,13165000.0,38480000.0,0.0,32989000.0,136573000.0,-27082000.0,614101000.0,921459000.0,0.0,-162691000.0,39327000.0,20811000.0
0,DLTR,2020-02-01,539200000.0,-113300000.0,539200000.0,113300000.0,3522000000.0,4269400000.0,3881800000.0,5083300000.0,0.0,24400000.0,15305200000.0,19574600000.0,1336500000.0,250000000.0,3546500000.0,3522200000.0,3772200000.0,0.0,62700000.0,0.0,4764900000.0,13319800000.0,2454400000,3837800000.0,6254800000.0,-113300000.0,3233000000.0,0.0,5008400000.0
1,DLTR,2019-02-02,422100000.0,0.0,422100000.0,0.0,3536000000.0,4293300000.0,3445300000.0,0.0,0.0,165900000.0,9207900000.0,13501200000.0,1416400000.0,0.0,2095700000.0,4265300000.0,4265300000.0,0.0,60000000.0,0.0,5791200000.0,7858300000.0,2602700000,3076100000.0,5642900000.0,0.0,3843200000.0,0.0,0.0
2,DLTR,2018-02-03,1097800000.0,0.0,1097800000.0,0.0,3169300000.0,4576300000.0,3200700000.0,5030000000.0,0.0,0.0,11756500000.0,16332800000.0,1174800000.0,915900000.0,2859100000.0,4762100000.0,5678000000.0,0.0,31500000.0,0.0,6284100000.0,9150500000.0,2545300000,4666900000.0,7182300000.0,0.0,4580200000.0,0.0,7300000.0
3,DLTR,2017-01-28,866400000.0,4000000.0,870400000.0,0.0,2865800000.0,3938000000.0,3115800000.0,5028600000.0,0.0,0.0,11763600000.0,15701600000.0,1119600000.0,152100000.0,2105900000.0,6169700000.0,6321800000.0,0.0,90000000.0,0.0,8133600000.0,10312100000.0,2472100000,2952600000.0,5389500000.0,4000000.0,5455400000.0,0.0,72600000.0
4,DLTR,2016-01-30,736100000.0,4000000.0,740100000.0,0.0,2885500000.0,3935900000.0,3125500000.0,5027500000.0,82000000.0,0.0,11965300000.0,15901200000.0,1251900000.0,108000000.0,2095400000.0,7238400000.0,7346400000.0,0.0,12900000.0,0.0,9280400000.0,11494300000.0,2391200000,2056400000.0,4406900000.0,86000000.0,6610300000.0,0.0,118500000.0
5,DLTR,2015-01-31,864100000.0,0.0,864100000.0,0.0,1035700000.0,1994600000.0,1210500000.0,0.0,78900000.0,30600000.0,1572400000.0,3567000000.0,433600000.0,0.0,861600000.0,757000000.0,757000000.0,0.0,42700000.0,0.0,1012300000.0,1782000000.0,43000000,1774000000.0,1785000000.0,78900000.0,-107100000.0,0.0,0.0
6,DLTR,2014-02-01,267700000.0,0.0,267700000.0,0.0,1035300000.0,1378500000.0,1094000000.0,0.0,0.0,24100000.0,1393400000.0,2771900000.0,393900000.0,12800000.0,686300000.0,757000000.0,769800000.0,0.0,47300000.0,0.0,1001200000.0,1601200000.0,10700000,1174800000.0,1170700000.0,0.0,502100000.0,0.0,0.0
7,DLTR,2013-02-02,399900000.0,0.0,399900000.0,0.0,971700000.0,1473500000.0,960700000.0,0.0,0.0,28300000.0,1278500000.0,2752000000.0,346500000.0,14300000.0,676200000.0,257000000.0,271300000.0,0.0,79600000.0,0.0,491500000.0,1084700000.0,300000,1666300000.0,1667300000.0,0.0,-128600000.0,0.0,0.0
8,DLTR,2012-01-28,288300000.0,0.0,288300000.0,0.0,867400000.0,1155700000.0,825300000.0,0.0,83600000.0,26200000.0,1172900000.0,2328600000.0,286700000.0,15500000.0,581000000.0,250000000.0,265500000.0,0.0,63300000.0,0.0,480900000.0,984000000.0,0.0,1344100000.0,1344600000.0,83600000.0,-22800000.0,0.0,0.0
9,DLTR,2011-01-29,311200000.0,174800000.0,486000000.0,0.0,803100000.0,1333300000.0,741100000.0,0.0,72100000.0,38000000.0,1047200000.0,2380500000.0,261400000.0,16500000.0,532800000.0,250000000.0,266500000.0,0.0,64400000.0,0.0,461700000.0,921500000.0,0.0,1458200000.0,1459000000.0,246900000.0,-44700000.0,0.0,0.0
10,DLTR,2010-01-30,571600000.0,27800000.0,599400000.0,0.0,679800000.0,1305600000.0,714300000.0,133300000.0,0.0,41200000.0,984100000.0,2289700000.0,219900000.0,17500000.0,475900000.0,250000000.0,267500000.0,0.0,63000000.0,0.0,384600000.0,860500000.0,-2400000.0,1430700000.0,1429200000.0,27800000.0,-331900000.0,26400000.0,238500000.0
0,MCHP,2019-03-31,428600000.0,2300000.0,428600000.0,880600000.0,711700000.0,2214800000.0,996700000.0,13349500000.0,0.0,1677200000.0,16135200000.0,18350000000.0,226400000.0,1360800000.0,2374500000.0,8946200000.0,10307000000.0,0.0,46900000.0,0.0,9931800000.0,13062500000.0,2097400000,3210600000.0,5287500000.0,2300000.0,9878400000.0,0.0,756200000.0
1,MCHP,2018-03-31,901300000.0,1295300000.0,2196600000.0,563700000.0,476200000.0,3356300000.0,767900000.0,3961000000.0,0.0,100200000.0,4900900000.0,8257200000.0,144100000.0,1309900000.0,2017400000.0,1758400000.0,3068300000.0,479600000.0,436000000.0,0.0,2205100000.0,4977400000.0,1899900000,1397300000.0,3279800000.0,1295300000.0,2167000000.0,0.0,754900000.0
2,MCHP,2017-03-31,908684000.0,501545000.0,1410229000.0,478373000.0,417202000.0,2305040000.0,683338000.0,4447101000.0,0.0,68870000.0,5381841000.0,7686881000.0,149233000.0,49952000.0,704450000.0,2900500000.0,2950452000.0,418000000.0,398477000.0,0.0,3526751000.0,4416170000.0,1805460000,1479400000.0,3270711000.0,501545000.0,2041768000.0,0.0,184969000.0
3,MCHP,2016-03-31,2092751000.0,471833000.0,2564584000.0,290183000.0,306815000.0,3096713000.0,609396000.0,1619001000.0,0.0,14831000.0,2470802000.0,5567515000.0,79312000.0,1052000000.0,382009000.0,1234733000.0,2286733000.0,267200000.0,220669000.0,0.0,1675222000.0,3416596000.0,571487000,1582585000.0,2150919000.0,471833000.0,193982000.0,0.0,1359365000.0
4,MCHP,2015-03-31,607815000.0,1734380000.0,2342195000.0,273937000.0,279456000.0,2664617000.0,581572000.0,1075688000.0,0.0,71045000.0,2116096000.0,4780713000.0,86866000.0,0.0,353972000.0,1174036000.0,1174036000.0,260900000.0,170654000.0,0.0,1598557000.0,2736059000.0,483836000,1549540000.0,2044654000.0,1734380000.0,566221000.0,0.0,783530000.0
5,MCHP,2014-03-31,466603000.0,1676894000.0,2143497000.0,242405000.0,262725000.0,1969399000.0,531967000.0,721596000.0,0.0,67490000.0,2098231000.0,4067630000.0,74050000.0,17500000.0,336079000.0,300000000.0,317500000.0,222800000.0,149878000.0,0.0,712866000.0,1932169000.0,667201000,1467009000.0,2135461000.0,1676894000.0,-149103000.0,0.0,883224000.0
6,MCHP,2013-03-31,528334000.0,1050263000.0,1578597000.0,229955000.0,242334000.0,2236370000.0,514544000.0,801484000.0,257450000.0,80687000.0,1615035000.0,3851405000.0,75551000.0,620000000.0,341611000.0,620000000.0,1240000000.0,138952000.0,152845000.0,0.0,1030216000.0,1917935000.0,573407000,1352932000.0,1933470000.0,1307713000.0,711666000.0,0.0,546108000.0
7,MCHP,2012-03-31,635755000.0,823254000.0,1459009000.0,170201000.0,217278000.0,2015861000.0,516611000.0,183949000.0,328586000.0,91191000.0,1067915000.0,3083776000.0,50287000.0,0.0,247873000.0,0.0,0.0,108709000.0,70490000.0,0.0,419690000.0,1093103000.0,488014000,1499365000.0,1990673000.0,1151840000.0,-635755000.0,0.0,425540000.0
8,MCHP,2011-03-31,703924000.0,539572000.0,1243496000.0,181202000.0,180800000.0,1774983000.0,540513000.0,153947000.0,464838000.0,88822000.0,1193075000.0,2968058000.0,68433000.0,0.0,340316000.0,347334000.0,347334000.0,140044000.0,58125000.0,0.0,815304000.0,1155620000.0,3357000.0,1428838000.0,1812438000.0,1004410000.0,-896162000.0,169485000.0,271883000.0
9,MCHP,2010-03-31,492130000.0,722193000.0,1214323000.0,137806000.0,116579000.0,1610969000.0,493039000.0,75865000.0,317215000.0,77810000.0,905344000.0,2516313000.0,44238000.0,0.0,203390000.0,0.0,0.0,98941000.0,0.0,0.0,381731000.0,1239306000.0,7091000,1266699000.0,1277007000.0,1039408000.0,-492130000.0,0.0,654185000.0
0,CTXS,2018-12-31,618766000.0,583615000.0,1202381000.0,688420000.0,21905000.0,2086901000.0,243396000.0,1969857000.0,574319000.0,136998000.0,3049148000.0,5136049000.0,75551000.0,1155445000.0,2911140000.0,741825000.0,1897270000.0,1345243000.0,44409000.0,0.0,1665280000.0,4584530000.0,0.0,4169019000.0,551519000.0,1157934000.0,1278504000.0,0.0,8110000.0
1,CTXS,2017-12-31,1115130000.0,632516000.0,1747646000.0,712535000.0,13912000.0,2621423000.0,252932000.0,1756446000.0,984328000.0,152362000.0,3198753000.0,5820176000.0,66893000.0,0.0,1687079000.0,2127474000.0,2127474000.0,1308474000.0,34033000.0,0.0,3140636000.0,4827715000.0,0.0,3509484000.0,992461000.0,1616844000.0,1012344000.0,0.0,0.0
2,CTXS,2016-12-31,956956000.0,727073000.0,1684029000.0,725940000.0,12522000.0,2561277000.0,343820000.0,2194803000.0,980142000.0,252396000.0,3828950000.0,6390227000.0,84057000.0,1348156000.0,3098349000.0,0.0,1348156000.0,1323478000.0,39771000.0,0.0,606234000.0,3781500000.0,0.0,4010737000.0,2608727000.0,1707215000.0,391200000.0,0.0,76917000.0
3,CTXS,2015-12-31,368518000.0,502852000.0,871370000.0,669276000.0,10521000.0,1683951000.0,373817000.0,2246140000.0,891964000.0,215196000.0,3797487000.0,5481438000.0,95396000.0,0.0,1680969000.0,1324992000.0,1324992000.0,1249754000.0,18351000.0,0.0,1827023000.0,3507992000.0,0.0,3474625000.0,1973446000.0,1394816000.0,956474000.0,0.0,0.0
4,CTXS,2014-12-31,260149000.0,529260000.0,789409000.0,674401000.0,12617000.0,1688324000.0,367779000.0,2187568000.0,1073110000.0,128198000.0,3823683000.0,5512007000.0,79884000.0,0.0,1590109000.0,1292953000.0,1292953000.0,1200093000.0,12053000.0,0.0,1794145000.0,3338362000.0,0.0,3155264000.0,2173645000.0,1602370000.0,1032804000.0,0.0,-45892000.0
5,CTXS,2013-12-31,280740000.0,453976000.0,734716000.0,654821000.0,14107000.0,1563095000.0,338996000.0,2278544000.0,855700000.0,115418000.0,3649154000.0,5212249000.0,78452000.0,0.0,1464061000.0,0.0,0.0,1098681000.0,29322000.0,0.0,476851000.0,1892442000.0,411024000,2903541000.0,3319807000.0,1309676000.0,-280740000.0,0.0,-48470000.0
6,CTXS,2012-12-31,643609000.0,285022000.0,928631000.0,630956000.0,10723000.0,1713735000.0,303294000.0,2074424000.0,595313000.0,43097000.0,3082667000.0,4796402000.0,71116000.0,0.0,1342873000.0,0.0,0.0,965276000.0,49346000.0,0.0,332628000.0,1674625000.0,565177000,2564018000.0,3121777000.0,880335000.0,-643609000.0,0.0,-876000.0
7,CTXS,2011-12-31,333296000.0,406461000.0,739757000.0,484431000.0,8507000.0,1373030000.0,277429000.0,1582492000.0,737844000.0,67479000.0,2726511000.0,4099541000.0,58034000.0,0.0,1179130000.0,0.0,0.0,818642000.0,118413000.0,0.0,234837000.0,1369051000.0,530297000,2211471000.0,2730490000.0,1144305000.0,-333296000.0,0.0,-44916000.0
8,CTXS,2010-12-31,396162000.0,497643000.0,893805000.0,378395000.0,6980000.0,1470479000.0,250482000.0,1099244000.0,791854000.0,43815000.0,2233121000.0,3703600000.0,65842000.0,0.0,1020012000.0,0.0,0.0,664332000.0,108064000.0,0.0,209226000.0,1150609000.0,695541000,1855149000.0,2552991000.0,1289497000.0,-396162000.0,0.0,-78629000.0
9,CTXS,2009-12-31,261443000.0,338168000.0,599611000.0,304912000.0,8664000.0,1039295000.0,247703000.0,1113014000.0,607646000.0,92533000.0,2051852000.0,3091147000.0,57352000.0,0.0,834364000.0,0.0,0.0,618850000.0,0.0,0.0,68276000.0,902640000.0,-2060000.0,1578084000.0,2188507000.0,945814000.0,-599611000.0,126108000.0,777012000.0
0,SWKS,2019-09-27,851300000.0,203300000.0,1054600000.0,0.0,609700000.0,2234600000.0,1205600000.0,1297700000.0,27600000.0,40800000.0,2605000000.0,4839600000.0,190500000.0,107500000.0,374000000.0,0.0,107500000.0,0.0,0.0,0.0,343300000.0,717300000.0,0.0,4312600000.0,4122300000.0,230900000.0,-743800000.0,0.0,0.0
1,SWKS,2018-09-28,733300000.0,294100000.0,1027400000.0,0.0,490200000.0,2262200000.0,1140900000.0,1333500000.0,22800000.0,36500000.0,2566700000.0,4828900000.0,229900000.0,74600000.0,389700000.0,0.0,74600000.0,0.0,0.0,0.0,342200000.0,731900000.0,328500000,3732900000.0,4097000000.0,316900000.0,-658700000.0,0.0,0.0
2,SWKS,2017-09-29,1616800000.0,0.0,1616800000.0,0.0,493500000.0,2633700000.0,882300000.0,950800000.0,0.0,66500000.0,1939900000.0,4573600000.0,258400000.0,61400000.0,387900000.0,0.0,61400000.0,0.0,0.0,0.0,120000000.0,507900000.0,968800000,3059600000.0,4065700000.0,0.0,-1555400000.0,0.0,0.0
3,SWKS,2016-09-30,1083800000.0,0.0,1083800000.0,0.0,424000000.0,2002100000.0,806300000.0,940300000.0,0.0,54100000.0,1853300000.0,3855400000.0,110400000.0,57500000.0,210200000.0,0.0,57500000.0,0.0,0.0,0.0,103800000.0,314000000.0,1242500000,2263600000.0,3541400000.0,0.0,-1026300000.0,0.0,0.0
4,SWKS,2015-10-02,1043600000.0,0.0,1043600000.0,0.0,267900000.0,1914700000.0,826400000.0,901700000.0,0.0,56300000.0,1804700000.0,3719400000.0,291100000.0,91300000.0,463900000.0,0.0,91300000.0,0.0,0.0,0.0,96300000.0,560200000.0,1650600000,1469200000.0,3159200000.0,0.0,-952300000.0,0.0,0.0
5,SWKS,2014-10-03,805800000.0,0.0,805800000.0,0.0,270800000.0,1429200000.0,555900000.0,926000000.0,0.0,50800000.0,1544600000.0,2973800000.0,200600000.0,26300000.0,297600000.0,0.0,26300000.0,0.0,0.0,0.0,143800000.0,441400000.0,1695100000,794900000.0,2532400000.0,0.0,-779500000.0,0.0,0.0
6,SWKS,2013-09-27,511100000.0,0.0,511100000.0,0.0,229500000.0,1073300000.0,328600000.0,865300000.0,0.0,54100000.0,1259800000.0,2333100000.0,126500000.0,12000000.0,179700000.0,0.0,12000000.0,0.0,0.0,0.0,52300000.0,232000000.0,1676100000,378900000.0,2101100000.0,0.0,-499100000.0,0.0,0.0
7,SWKS,2012-09-28,306293000.0,0.0,306293000.0,0.0,232920000.0,883363000.0,279383000.0,894523000.0,0.0,65141000.0,1253283000.0,2136646000.0,140583000.0,0.0,182704000.0,0.0,0.0,0.0,0.0,0.0,113608000.0,231171000.0,1758191000,100803000.0,1905475000.0,0.0,-306293000.0,0.0,0.0
8,SWKS,2011-09-30,410087000.0,0.0,410087000.0,0.0,198183000.0,816334000.0,251365000.0,749849000.0,0.0,60863000.0,1074055000.0,1890389000.0,115290000.0,26089000.0,247096000.0,0.0,26089000.0,0.0,0.0,0.0,95061000.0,281294000.0,1665104000,-101275000.0,1609095000.0,0.0,-383998000.0,0.0,0.0
9,SWKS,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,SWKS,2009-10-02,370084000.0,0.0,370084000.0,115034000.0,86097000.0,762464000.0,162299000.0,501138000.0,0.0,89163000.0,47569000.0,1352591000.0,69098000.0,81865000.0,196243000.0,41483000.0,123348000.0,0.0,0.0,0.0,47569000.0,243812000.0,-1380000.0,-465154000.0,1108779000.0,0.0,-246736000.0,18912000.0,45280000.0
0,ALGN,2019-12-31,550425000.0,318202000.0,868627000.0,550291000.0,112051000.0,1633419000.0,631730000.0,75692000.0,0.0,64007000.0,867283000.0,2500702000.0,87250000.0,0.0,970970000.0,43463000.0,43463000.0,563762000.0,0.0,0.0,183563000.0,1154533000.0,906937000,439912000.0,1346169000.0,318202000.0,-506962000.0,0.0,0.0
1,ALGN,2018-12-31,636899000.0,98460000.0,735359000.0,439009000.0,55641000.0,1302479000.0,521329000.0,81949000.0,9112000.0,64689000.0,749979000.0,2052458000.0,64256000.0,0.0,692073000.0,0.0,0.0,393138000.0,0.0,0.0,107494000.0,799567000.0,877514000,378143000.0,1252891000.0,107572000.0,-636899000.0,0.0,0.0
2,ALGN,2017-12-31,449511000.0,272031000.0,721542000.0,322825000.0,31688000.0,1157003000.0,348793000.0,89068000.0,39948000.0,50059000.0,620853000.0,1777856000.0,36776000.0,0.0,497816000.0,0.0,0.0,266842000.0,0.0,0.0,129670000.0,627486000.0,886435000,263356000.0,1150370000.0,311979000.0,-449511000.0,0.0,0.0
3,ALGN,2016-12-31,389275000.0,250981000.0,640256000.0,247415000.0,27131000.0,952978000.0,175167000.0,81998000.0,59783000.0,67844000.0,443173000.0,1396151000.0,28596000.0,0.0,354335000.0,0.0,0.0,191407000.0,0.0,0.0,46427000.0,400762000.0,864871000,131448000.0,995389000.0,310764000.0,-389275000.0,0.0,0.0
4,ALGN,2015-12-31,167714000.0,359581000.0,527295000.0,158550000.0,19465000.0,732010000.0,136473000.0,79162000.0,151370000.0,51416000.0,426623000.0,1158633000.0,34354000.0,0.0,271672000.0,0.0,0.0,129553000.0,0.0,0.0,39035000.0,310707000.0,821507000,27391000.0,847926000.0,510951000.0,-167714000.0,0.0,0.0
5,ALGN,2014-12-31,199871000.0,254787000.0,454658000.0,129751000.0,15928000.0,657160000.0,90125000.0,82056000.0,147892000.0,3099000.0,330837000.0,987997000.0,23247000.0,0.0,201811000.0,0.0,0.0,90684000.0,0.0,0.0,33415000.0,235226000.0,783410000,-30507000.0,752771000.0,402679000.0,-199871000.0,0.0,0.0
6,ALGN,2013-12-31,242953000.0,127040000.0,369993000.0,113250000.0,13968000.0,544676000.0,75743000.0,85362000.0,101978000.0,15766000.0,287471000.0,832147000.0,17718000.0,0.0,175338000.0,0.0,0.0,77275000.0,0.0,0.0,22839000.0,198177000.0,729578000,-95910000.0,633970000.0,229018000.0,-242953000.0,0.0,0.0
7,ALGN,2012-12-31,306386000.0,28485000.0,334871000.0,98992000.0,15122000.0,485793000.0,79191000.0,145013000.0,21252000.0,21609000.0,270519000.0,756312000.0,19549000.0,0.0,155771000.0,0.0,0.0,61975000.0,0.0,0.0,19224000.0,174995000.0,670732000,-89626000.0,581317000.0,49737000.0,-306386000.0,0.0,0.0
8,ALGN,2011-12-31,240675000.0,7395000.0,248070000.0,91537000.0,9402000.0,384816000.0,53965000.0,185405000.0,0.0,22337000.0,264448000.0,649264000.0,19265000.0,0.0,148117000.0,0.0,0.0,52252000.0,0.0,0.0,10366000.0,158483000.0,607240000,-116513000.0,490781000.0,7395000.0,-240675000.0,0.0,0.0
9,ALGN,2010-12-31,294664000.0,8615000.0,303279000.0,65430000.0,2544000.0,388611000.0,30684000.0,2666000.0,9089000.0,42439000.0,88332000.0,476943000.0,7768000.0,0.0,92974000.0,0.0,0.0,33848000.0,0.0,0.0,6222000.0,99196000.0,555851000,-178246000.0,377747000.0,17704000.0,-294664000.0,0.0,0.0
10,ALGN,2009-12-31,166487000.0,19978000.0,186465000.0,54537000.0,2046000.0,261299000.0,24971000.0,5466000.0,0.0,61535000.0,93941000.0,355240000.0,6122000.0,0.0,81243000.0,0.0,0.0,32299000.0,0.0,0.0,961000.0,82204000.0,455000.0,-252499000.0,273036000.0,19978000.0,-186465000.0,18251000.0,75121000.0
0,ZM,2020-01-31,283134000.0,572060000.0,855194000.0,120435000.0,0.0,1095522000.0,57138000.0,0.0,3000000.0,45536000.0,194323000.0,1289845000.0,1596000.0,20994000.0,333830000.0,64792000.0,85786000.0,209542000.0,3700000.0,0.0,143066000.0,455902000.0,832705000,152000.0,833943000.0,575060000.0,-197348000.0,0.0,0.0
1,ZM,2019-01-31,63624000.0,112777000.0,176401000.0,63613000.0,0.0,276719000.0,37275000.0,0.0,0.0,0.0,77846000.0,354565000.0,4963000.0,0.0,152341000.0,0.0,0.0,125773000.0,0.0,0.0,50111000.0,202452000.0,-135000.0,-25153000.0,-7439000.0,112777000.0,-176401000.0,36705000.0,147378000.0
2,ZM,2018-01-31,36146000.0,103056000.0,139202000.0,24526000.0,0.0,183162000.0,13032000.0,0.0,0.0,0.0,31857000.0,215019000.0,2723000.0,0.0,68529000.0,0.0,0.0,54262000.0,0.0,0.0,13609000.0,82138000.0,-531000.0,-32737000.0,-26671000.0,103056000.0,-139202000.0,19434000.0,65806000.0
0,CDW,2019-12-31,154000000.0,0.0,154000000.0,3002200000.0,611200000.0,4334100000.0,363100000.0,3147100000.0,0.0,0.0,3665300000.0,7999400000.0,1835000000.0,34100000.0,3491400000.0,3283200000.0,3317300000.0,252200000.0,0.0,0.0,3547700000.0,7039100000.0,3095300000,-2018600000.0,960300000.0,0.0,3163300000.0,0.0,0.0
1,CDW,2018-12-31,205800000.0,0.0,205800000.0,2671200000.0,454300000.0,3796800000.0,156100000.0,3175000000.0,0.0,0.0,3370900000.0,7167700000.0,1577100000.0,25300000.0,2803100000.0,3183300000.0,3208600000.0,178300000.0,0.0,0.0,3389400000.0,6192500000.0,2996900000,-1892600000.0,975200000.0,0.0,3002800000.0,0.0,0.0
