,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,ticker
694,2013-02-11T00:00:00.000Z,479.93,484.94,473.25,476.5,18481800,60.2240088548,60.8526886297,59.3857691549,59.7935953562,129372729,0.0,1.0,AAPL
695,2013-02-12T00:00:00.000Z,467.9,482.38,467.744,479.51,21751900,58.7144244851,60.531447068,58.6948488275,60.1713051611,152263452,0.0,1.0,AAPL
696,2013-02-13T00:00:00.000Z,467.01,473.64,463.22,467.21,16971700,58.6027428485,59.4347082991,58.1271547553,58.6278398455,118802018,0.0,1.0,AAPL
697,2013-02-14T00:00:00.000Z,466.59,471.64,464.02,464.5199,12688400,58.5500391548,59.1837383291,58.2275427433,58.2902726873,88818888,0.0,1.0,AAPL
698,2013-02-15T00:00:00.000Z,460.16,470.16,459.92,468.85,13990900,57.7431707012,58.9980205513,57.7130543048,58.8336352209,97936397,0.0,1.0,AAPL
699,2013-02-19T00:00:00.000Z,459.99,462.73,453.85,461.1,15563700,57.7218382537,58.0656671126,56.9513604458,57.8611265871,108946008,0.0,1.0,AAPL
700,2013-02-20T00:00:00.000Z,448.85,457.69,448.8,457.69,17010800,56.3239355207,57.4332227882,56.3176612715,57.4332227882,119075719,0.0,1.0,AAPL
701,2013-02-21T00:00:00.000Z,446.06,449.17,442.82,446.0,15970800,55.9738324126,56.3640907159,55.5672610611,55.9663033135,111795711,0.0,1.0,AAPL
702,2013-02-22T00:00:00.000Z,450.81,451.6,446.6,449.25,11809100,56.5698860914,56.6690192295,56.0415943045,56.3741295147,82663782,0.0,1.0,AAPL
703,2013-02-25T00:00:00.000Z,442.8,455.12,442.57,453.85,13306400,55.5647513614,57.1107263767,55.5358898149,56.9513604458,93144893,0.0,1.0,AAPL
704,2013-02-26T00:00:00.000Z,448.97,451.54,437.66,443.82,17910700,56.3389937189,56.6614901304,54.9197585385,55.6927460461,125375025,0.0,1.0,AAPL
705,2013-02-27T00:00:00.000Z,444.57,452.44,440.65,448.43,20976800,55.7868597849,56.7744266169,55.2949586437,56.271231827,146837746,0.0,1.0,AAPL
706,2013-02-28T00:00:00.000Z,441.4,447.87,441.4,444.05,11518400,55.3890723824,56.2009602354,55.3890723824,55.7216075927,80628880,0.0,1.0,AAPL
707,2013-03-01T00:00:00.000Z,430.47,438.1799,429.98,438.0,19730300,54.0175214963,54.9849981822,53.9560338536,54.9624234334,138112238,0.0,1.0,AAPL
708,2013-03-04T00:00:00.000Z,420.05,428.1999,419.0,427.8,20812700,52.7099679525,53.7326580318,52.5782087183,53.6824765863,145689045,0.0,1.0,AAPL
709,2013-03-05T00:00:00.000Z,431.144,435.19,420.75,421.48,22801200,54.1020983762,54.6098106255,52.797807442,52.8894114811,159608559,0.0,1.0,AAPL
710,2013-03-06T00:00:00.000Z,425.662,435.25,424.43,434.51,16437500,53.4141896884,54.6173397246,53.2595921868,54.5244808357,115062615,0.0,1.0,AAPL
711,2013-03-07T00:00:00.000Z,430.582,432.01,421.06,424.5,16731200,54.0315758146,54.2107683732,52.8367077874,53.2683761358,117118517,0.0,1.0,AAPL
712,2013-03-08T00:00:00.000Z,431.72,435.43,428.61,429.8,13981500,54.1743777276,54.6399270219,53.7841194242,53.9334465563,97870597,0.0,1.0,AAPL
713,2013-03-11T00:00:00.000Z,437.87,439.01,425.14,429.7499,16937000,54.9461103854,55.0891632683,53.3486865262,53.9271597586,118559118,0.0,1.0,AAPL
714,2013-03-12T00:00:00.000Z,428.43,438.88,427.57,435.6,16639700,53.7615321269,55.0728502202,53.6536150398,54.6612594694,116478016,0.0,1.0,AAPL
715,2013-03-13T00:00:00.000Z,428.35,434.5,425.36,428.45,14483900,53.7514933281,54.5232259859,53.3762932229,53.7640418266,101387401,0.0,1.0,AAPL
716,2013-03-14T00:00:00.000Z,432.5,434.64,430.45,432.83,10852700,54.2722560159,54.5407938838,54.0150117966,54.3136660609,75968975,0.0,1.0,AAPL
717,2013-03-15T00:00:00.000Z,443.66,444.23,437.25,437.93,22998600,55.6726684485,55.74419489,54.8683096946,54.9536394845,160990360,0.0,1.0,AAPL
718,2013-03-18T00:00:00.000Z,455.72,457.46,441.2,441.45,21649900,57.1860173677,57.4043612417,55.3639753854,55.3953466317,151549451,0.0,1.0,AAPL
719,2013-03-19T00:00:00.000Z,454.49,460.97,448.5,459.5,18813400,57.0316708362,57.844813539,56.280015776,57.6603506111,131693931,0.0,1.0,AAPL
720,2013-03-20T00:00:00.000Z,452.08,457.63,449.59,457.42,11023600,56.7292520223,57.4256936891,56.4167944096,57.3993418423,77165277,0.0,1.0,AAPL
721,2013-03-21T00:00:00.000Z,452.73,457.98,450.1,450.22,13687700,56.8108172626,57.4696134339,56.480791752,56.4958499502,95813995,0.0,1.0,AAPL
722,2013-03-22T00:00:00.000Z,461.91,462.1,453.11,454.58,14110900,57.9627694249,57.9866115721,56.8585015569,57.0429644848,98776398,0.0,1.0,AAPL
723,2013-03-25T00:00:00.000Z,463.58,469.95,461.78,464.69,17897700,58.1723293499,58.9716687044,57.9464563769,58.3116176833,125284025,0.0,1.0,AAPL
724,2013-03-26T00:00:00.000Z,461.136,465.8399,460.53,465.44,10510500,57.8656440465,58.4559128675,57.7896001456,58.405731422,73573573,0.0,1.0,AAPL
725,2013-03-27T00:00:00.000Z,452.08,456.8,450.7301,456.46,11829900,56.7292520223,57.3215411515,56.5598598411,57.2788762566,82809382,0.0,1.0,AAPL
726,2013-03-28T00:00:00.000Z,442.66,451.819,441.62,449.82,15815700,55.5471834635,56.6965004412,55.4166790791,56.4456559562,110710010,0.0,1.0,AAPL
727,2013-04-01T00:00:00.000Z,428.91,443.698,427.74,441.9,13919000,53.8217649197,55.677436878,53.6749474872,55.4518148749,97433097,0.0,1.0,AAPL
728,2013-04-02T00:00:00.000Z,429.792,438.14,426.4,427.6,18911400,53.9324426765,54.9799913313,53.5067976073,53.6573795893,132379932,0.0,1.0,AAPL
729,2013-04-03T00:00:00.000Z,431.99,437.28,430.31,431.37,12972000,54.2082586735,54.8720742442,53.9974438987,54.1304579828,90804090,0.0,1.0,AAPL
730,2013-04-04T00:00:00.000Z,427.72,435.0,425.25,433.76,12801700,53.6724377875,54.5859684784,53.3624898746,54.430367097,89611989,0.0,1.0,AAPL
731,2013-04-05T00:00:00.000Z,423.2,424.95,419.68,424.5,13703400,53.1052456553,53.3248443791,52.6635385081,53.2683761358,95923895,0.0,1.0,AAPL
732,2013-04-08T00:00:00.000Z,426.21,427.5,422.49,424.85,10743900,53.4829554602,53.6448310908,53.0161513159,53.3122958806,75207375,0.0,1.0,AAPL
733,2013-04-09T00:00:00.000Z,426.98,428.5,422.75,426.36,10950500,53.5795788986,53.7703160758,53.048777412,53.5017782079,76653576,0.0,1.0,AAPL
734,2013-04-10T00:00:00.000Z,435.69,437.06,426.01,428.1,13426000,54.672553118,54.8444675475,53.4578584632,53.7201220818,93982093,0.0,1.0,AAPL
735,2013-04-11T00:00:00.000Z,434.33,437.99,431.2,433.72,11727300,54.5018935384,54.9611685836,54.1091255354,54.4253476976,82091182,0.0,1.0,AAPL
736,2013-04-12T00:00:00.000Z,429.8,434.15,429.09,434.15,8521900,53.9334465563,54.4793062411,53.844352217,54.4793062411,59653359,0.0,1.0,AAPL
737,2013-04-15T00:00:00.000Z,419.85,427.89,419.55,427.0,11340000,52.6848709555,53.693770235,52.64722546,53.5820885983,79380079,0.0,1.0,AAPL
738,2013-04-16T00:00:00.000Z,426.24,426.61,420.57,421.57,10920400,53.4867200097,53.5331494542,52.7752201447,52.9007051297,76442876,0.0,1.0,AAPL
739,2013-04-17T00:00:00.000Z,402.8,420.6,398.11,420.27,33752000,50.5453519611,52.7789846943,49.9568273814,52.7375746492,236264236,0.0,1.0,AAPL
740,2013-04-18T00:00:00.000Z,392.05,405.79,389.742,404.99,23796400,49.1963883723,50.9205520663,48.9067690269,50.8201640783,166574966,0.0,1.0,AAPL
741,2013-04-19T00:00:00.000Z,390.53,399.6,385.1,387.97,21759800,49.0056511951,50.1438000091,48.3242677265,48.6844096335,152318752,0.0,1.0,AAPL
742,2013-04-22T00:00:00.000Z,398.67,402.2,391.275,392.64,15354300,50.027098973,50.4700609701,49.0991375089,49.2704245135,107480207,0.0,1.0,AAPL
743,2013-04-23T00:00:00.000Z,406.13,408.381,398.81,403.99,23722800,50.9632169612,51.2456836625,50.0446668709,50.6946790933,166059766,0.0,1.0,AAPL
744,2013-04-24T00:00:00.000Z,405.462,415.25,392.5,393.54,34630400,50.8793929912,52.1076400245,49.2528566155,49.383361,242413042,0.0,1.0,AAPL
745,2013-04-25T00:00:00.000Z,408.38,413.94,407.0,411.225,13744200,51.2455581775,51.9432546941,51.0723888982,51.6025629598,96209496,0.0,1.0,AAPL
746,2013-04-26T00:00:00.000Z,417.205,418.769,408.25,409.81,27289200,52.3529631702,52.5492216867,51.2292451294,51.425001706,191024591,0.0,1.0,AAPL
747,2013-04-29T00:00:00.000Z,430.12,433.617,420.0,420.45,22868800,53.9736017515,54.4124227441,52.7036937033,52.7601619465,160081760,0.0,1.0,AAPL
748,2013-04-30T00:00:00.000Z,442.78,445.25,432.07,435.1,24697800,55.5622416617,55.8721895747,54.2182974723,54.5985169769,172884772,0.0,1.0,AAPL
749,2013-05-01T00:00:00.000Z,439.29,444.93,434.39,444.46,18103900,55.1242990641,55.8320343795,54.5094226375,55.7730564366,126727426,0.0,1.0,AAPL
750,2013-05-02T00:00:00.000Z,445.52,448.59,440.63,441.78,15065300,55.9060705207,56.2913094246,55.292448944,55.4367566767,105457205,0.0,1.0,AAPL
751,2013-05-03T00:00:00.000Z,449.98,453.23,449.15,451.31,12903600,56.4657335538,56.8735597551,56.3615810162,56.6326285839,90325290,0.0,1.0,AAPL
752,2013-05-06T00:00:00.000Z,460.71,462.2,454.31,455.71,17737200,57.8121874429,57.9991600706,57.0090835389,57.1847625179,124160524,0.0,1.0,AAPL
753,2013-05-07T00:00:00.000Z,458.658,465.75,453.7,464.97,17276900,57.5546922537,58.4446317674,56.932537698,58.3467534791,120938420,0.0,1.0,AAPL
754,2013-05-08T00:00:00.000Z,463.84,465.37,455.81,459.04,16878500,58.204955446,58.3969474731,57.1973110164,57.602627518,118149618,0.0,1.0,AAPL
755,2013-05-09T00:00:00.000Z,456.77,463.0,455.58,459.81,14231700,57.7005058063,58.487497402,57.5501815689,58.0845273875,99621999,3.05,1.0,AAPL
756,2013-05-10T00:00:00.000Z,452.97,459.71,450.48,457.97,11959000,57.2204788298,58.0718950986,56.9059348372,57.8520932725,83713083,0.0,1.0,AAPL
757,2013-05-13T00:00:00.000Z,454.74,457.9,451.5,451.51,11319600,57.4440703425,57.8432506703,57.0347841836,57.0360474125,79237279,0.0,1.0,AAPL
758,2013-05-14T00:00:00.000Z,443.86,455.2,442.15,453.85,15968500,56.069677315,57.5021788712,55.8536651756,57.3316429717,111779611,0.0,1.0,AAPL
759,2013-05-15T00:00:00.000Z,428.85,441.0,422.36,439.16,26486200,54.1735707578,55.7083938537,53.353735211,55.4759597388,185403585,0.0,1.0,AAPL
760,2013-05-16T00:00:00.000Z,434.578,437.85,418.9,423.24,21543000,54.8971482634,55.3104767548,52.9166580166,53.4648993529,150801150,0.0,1.0,AAPL
761,2013-05-17T00:00:00.000Z,433.26,440.09,431.01,439.05,15282300,54.7306546963,55.5934400251,54.446428197,55.462064221,106976206,0.0,1.0,AAPL
762,2013-05-20T00:00:00.000Z,442.93,445.8,430.1,431.91,16127800,55.9521970286,56.3147437188,54.3314743685,54.5601187967,112894712,0.0,1.0,AAPL
763,2013-05-21T00:00:00.000Z,439.66,445.48,434.2,438.15,16286500,55.5391211831,56.2743203945,54.8493982115,55.3483736213,114005614,0.0,1.0,AAPL
764,2013-05-22T00:00:00.000Z,441.354,448.3499,438.22,444.05,15822800,55.7531121563,56.6368544523,55.3572162235,56.0936786638,110759710,0.0,1.0,AAPL
765,2013-05-23T00:00:00.000Z,442.14,446.16,435.79,435.95,12607900,55.8524019467,56.3602199587,55.0502516043,55.0704632665,88255388,0.0,1.0,AAPL
766,2013-05-24T00:00:00.000Z,445.15,445.66,440.36,440.85,9863100,56.2326338412,56.2970585144,55.627547205,55.6894454204,69041769,0.0,1.0,AAPL
767,2013-05-28T00:00:00.000Z,441.439,451.11,440.85,449.9,13790900,55.7638496018,56.985518257,55.6894454204,56.8326675619,96536396,0.0,1.0,AAPL
768,2013-05-29T00:00:00.000Z,444.95,447.5,439.4,440.0,11806300,56.2073692635,56.5294926293,55.506277232,55.5820709652,82644182,0.0,1.0,AAPL
769,2013-05-30T00:00:00.000Z,451.58,454.5,444.51,445.65,12625700,57.0448900147,57.4137528492,56.1517871926,56.2957952855,88379988,0.0,1.0,AAPL
770,2013-05-31T00:00:00.000Z,449.735,457.1,449.5,452.5,13725100,56.8118242853,57.7421923595,56.7821384065,57.1611070721,96075796,0.0,1.0,AAPL
771,2013-06-03T00:00:00.000Z,450.72,452.36,442.48,450.73,13298300,56.9362523305,57.1434218677,55.8953517288,56.9375155594,93088193,0.0,1.0,AAPL
772,2013-06-04T00:00:00.000Z,449.31,454.43,447.39,453.22,10454600,56.7581370576,57.404910247,56.5155971116,57.2520595519,73182273,0.0,1.0,AAPL
773,2013-06-05T00:00:00.000Z,445.11,450.72,443.71,445.65,10378200,56.2275809257,56.9362523305,56.0507288817,56.2957952855,72647472,0.0,1.0,AAPL
774,2013-06-06T00:00:00.000Z,438.46,447.0,434.05,445.47,14890500,55.3875337168,56.4663311851,54.8304497783,56.2730571656,104233604,0.0,1.0,AAPL
775,2013-06-07T00:00:00.000Z,441.811,443.24,432.77,436.5,14447700,55.8108417163,55.9913571241,54.6687564809,55.1399408552,101134001,0.0,1.0,AAPL
776,2013-06-10T00:00:00.000Z,438.89,449.079,436.8,444.73,16076900,55.4418525589,56.7289564704,55.1778377218,56.179578228,112538412,0.0,1.0,AAPL
777,2013-06-11T00:00:00.000Z,437.6,442.7599,433.32,435.74,10218300,55.2788960326,55.9307095053,54.7382340696,55.0439354599,71528171,0.0,1.0,AAPL
778,2013-06-12T00:00:00.000Z,432.19,441.25,431.5,439.5,9472400,54.5954892055,55.7399745759,54.5083264124,55.5189095209,66306866,0.0,1.0,AAPL
779,2013-06-13T00:00:00.000Z,435.965,437.14,428.75,432.5,10208300,55.0723581098,55.2207875039,54.1609384689,54.634649301,71458171,0.0,1.0,AAPL
780,2013-06-14T00:00:00.000Z,430.05,436.29,428.5,435.4,9709500,54.325158224,55.1134130486,54.1293577468,55.0009856778,67966567,0.0,1.0,AAPL
781,2013-06-17T00:00:00.000Z,432.0,435.7,430.3615,431.44,9264800,54.5714878567,55.0388825444,54.3645078038,54.5007470391,64853664,0.0,1.0,AAPL
782,2013-06-18T00:00:00.000Z,431.77,434.9,430.21,431.56,6965200,54.5424335923,54.9378242335,54.3453698862,54.5159057857,48756448,0.0,1.0,AAPL
783,2013-06-19T00:00:00.000Z,423.0,431.66,423.0,431.4,11105000,53.4345818597,54.5285380746,53.4345818597,54.4956941236,77735077,0.0,1.0,AAPL
784,2013-06-20T00:00:00.000Z,416.838,425.98,415.17,419.3,12761100,52.6561802204,53.8110240676,52.4454736423,52.967187172,89327789,0.0,1.0,AAPL
785,2013-06-21T00:00:00.000Z,413.5,420.0,408.1001,418.49,17182800,52.2345144184,53.055613194,51.5523834525,52.8648656323,120279720,0.0,1.0,AAPL
786,2013-06-24T00:00:00.000Z,402.54,408.66,398.05,407.4,17169500,50.8500155598,51.6231116378,50.2828257902,51.4639447982,120186620,0.0,1.0,AAPL
787,2013-06-25T00:00:00.000Z,402.63,407.79,398.83,405.7,11220100,50.8613846198,51.5132107247,50.3813576433,51.2491958877,78540778,0.0,1.0,AAPL
788,2013-06-26T00:00:00.000Z,398.07,404.79,395.66,403.9,13133000,50.285352248,51.1342420591,49.9809140865,51.0218146883,91931091,0.0,1.0,AAPL
789,2013-06-27T00:00:00.000Z,393.78,401.39,393.54,399.25,12044500,49.7434270561,50.704744238,49.7131095628,50.4344132565,84311584,0.0,1.0,AAPL
790,2013-06-28T00:00:00.000Z,396.53,400.27,388.87,391.36,20661300,50.0908149996,50.5632626028,49.1231816732,49.4377256657,144629244,0.0,1.0,AAPL
791,2013-07-01T00:00:00.000Z,409.22,412.27,401.22,402.69,13966200,51.6938524554,52.0791372655,50.6832693469,50.8689639931,97763497,0.0,1.0,AAPL
792,2013-07-02T00:00:00.000Z,418.49,421.63,409.47,409.96,16780900,52.8648656323,53.2615195024,51.7254331775,51.7873313929,117466417,0.0,1.0,AAPL
793,2013-07-03T00:00:00.000Z,420.8,422.98,417.45,420.86,8604600,53.1566715049,53.4320554019,52.7334898282,53.1642508782,60232260,0.0,1.0,AAPL
794,2013-07-05T00:00:00.000Z,417.42,423.29,415.35,420.39,9786600,52.7297001415,53.4712154974,52.4682117622,53.1048791206,68506268,0.0,1.0,AAPL
795,2013-07-08T00:00:00.000Z,415.05,421.0,410.65,420.11,10647800,52.4303148957,53.1819360826,51.874494186,53.0695087118,74534674,0.0,1.0,AAPL
796,2013-07-09T00:00:00.000Z,422.35,423.5,410.38,413.6,12592300,53.3524719821,53.497743304,51.8403870061,52.2471467073,88146188,0.0,1.0,AAPL
797,2013-07-10T00:00:00.000Z,420.73,424.8,418.25,419.6,10050200,53.1478289027,53.6619630591,52.834548139,53.0050840386,70351470,0.0,1.0,AAPL
798,2013-07-11T00:00:00.000Z,427.288,428.25,421.1701,422.95,11653300,53.9762544058,54.0977770246,53.2034236059,53.4282657153,81573181,0.0,1.0,AAPL
799,2013-07-12T00:00:00.000Z,426.51,429.79,423.41,427.65,9984400,53.8779751985,54.292314273,53.486374244,54.0219832915,69890869,0.0,1.0,AAPL
800,2013-07-15T00:00:00.000Z,427.44,431.46,424.8,425.01,8639900,53.9954554849,54.5032734969,53.6619630591,53.6884908657,60479360,0.0,1.0,AAPL
801,2013-07-16T00:00:00.000Z,430.195,430.71,424.17,426.52,7733500,54.3434750429,54.4085313305,53.5823796393,53.8792384274,54134554,0.0,1.0,AAPL
802,2013-07-17T00:00:00.000Z,430.31,432.22,428.22,429.7,7106800,54.358002175,54.5992788922,54.093987338,54.280945213,49747649,0.0,1.0,AAPL
803,2013-07-18T00:00:00.000Z,431.758,434.87,430.61,433.38,7817100,54.5409177177,54.9340345469,54.3958990416,54.7458134429,54719754,0.0,1.0,AAPL
804,2013-07-19T00:00:00.000Z,424.95,433.98,424.35,433.1,9597200,53.6809114924,54.8216071761,53.6051177592,54.7104430341,67180467,0.0,1.0,AAPL
805,2013-07-22T00:00:00.000Z,426.31,429.75,425.468,429.46,7421300,53.8527106208,54.2872613575,53.7463467487,54.2506277198,51949151,0.0,1.0,AAPL
806,2013-07-23T00:00:00.000Z,418.99,426.96,418.71,426.0,13192700,52.9280270766,53.9348204984,52.8926566678,53.8135505254,92348992,0.0,1.0,AAPL
807,2013-07-24T00:00:00.000Z,440.51,444.59,435.26,438.93,21140600,55.6464956383,56.1618930236,54.9833004734,55.4469054744,147984347,0.0,1.0,AAPL
808,2013-07-25T00:00:00.000Z,438.5,441.4,435.81,440.7,8196200,55.3925866323,55.7589230091,55.0527780621,55.6704969872,57373457,0.0,1.0,AAPL
809,2013-07-26T00:00:00.000Z,440.99,441.04,434.34,435.3,7148300,55.7071306248,55.7134467693,54.8670834159,54.9883533889,50038150,0.0,1.0,AAPL
810,2013-07-29T00:00:00.000Z,447.79,449.99,440.2,440.8,8859200,56.566126267,56.8440366219,55.6073355429,55.683129276,62014462,0.0,1.0,AAPL
811,2013-07-30T00:00:00.000Z,453.32,457.15,449.23,449.96,11050800,57.2646918408,57.7485085039,56.7480312266,56.8402469352,77355677,0.0,1.0,AAPL
812,2013-07-31T00:00:00.000Z,452.53,457.3425,449.43,454.99,11534200,57.1648967588,57.77282566,56.7732958043,57.4756510646,80739480,0.0,1.0,AAPL
813,2013-08-01T00:00:00.000Z,456.676,456.8,453.26,455.7527,7366100,57.6886314547,57.7042954929,57.2571124674,57.5719975317,51562751,0.0,1.0,AAPL
814,2013-08-02T00:00:00.000Z,462.54,462.85,456.66,458.01,9813700,58.4293888732,58.4685489687,57.6866102885,57.8571461881,68695968,0.0,1.0,AAPL
815,2013-08-05T00:00:00.000Z,469.45,470.67,462.15,464.69,11387700,59.3022800332,59.4563939572,58.3801229467,58.7009830836,79713979,0.0,1.0,AAPL
816,2013-08-06T00:00:00.000Z,465.25,471.89,462.17,468.02,11959200,58.7717239012,59.6105078813,58.3826494045,59.1216383025,83714483,0.0,1.0,AAPL
817,2013-08-07T00:00:00.000Z,464.98,467.0,461.77,463.8,10673500,58.7376167213,58.9927889562,58.3321202491,58.5885557128,74714574,0.0,1.0,AAPL
818,2013-08-08T00:00:00.000Z,461.01,464.1,457.95,463.855,9134900,58.6213996639,59.0143198282,58.2322942584,58.983165964,63944363,3.05,1.0,AAPL
819,2013-08-09T00:00:00.000Z,454.45,460.46,453.65,458.64,9530900,57.7872390561,58.5514624178,57.6855121527,58.3200337126,66716366,0.0,1.0,AAPL
820,2013-08-12T00:00:00.000Z,467.36,468.65,456.63,456.86,13015500,59.4288569595,59.5928915912,58.0644448678,58.0936913525,91108591,0.0,1.0,AAPL
821,2013-08-13T00:00:00.000Z,489.57,494.66,468.05,470.94,31497900,62.2530501148,62.9002875376,59.5165964137,59.8840848522,220485520,0.0,1.0,AAPL
822,2013-08-14T00:00:00.000Z,498.5,504.25,493.4,497.88,27013300,63.3885766739,64.119738792,62.7400676648,63.3097383238,189093289,0.0,1.0,AAPL
823,2013-08-15T00:00:00.000Z,497.91,502.399,489.0833,496.42,17510500,63.3135530826,63.8843681693,62.19116201,63.1240867251,122573622,0.0,1.0,AAPL
824,2013-08-16T00:00:00.000Z,502.33,502.94,498.86,500.15,12939500,63.8755942239,63.9531609877,63.4343537804,63.5983884121,90576590,0.0,1.0,AAPL
825,2013-08-19T00:00:00.000Z,507.74,513.74,504.0,504.34,18232800,64.563522408,65.3264741834,64.0879491347,64.1311830686,127629727,0.0,1.0,AAPL
826,2013-08-20T00:00:00.000Z,501.07,510.57,500.82,509.71,12810300,63.715374351,64.9233813288,63.6835846937,64.8140249076,89672189,0.0,1.0,AAPL
827,2013-08-21T00:00:00.000Z,502.36,507.15,501.2,503.59,11995700,63.8794089827,64.4884988168,63.7319049728,64.0358140967,83969983,0.0,1.0,AAPL
828,2013-08-22T00:00:00.000Z,502.96,505.59,498.2,504.98,8721700,63.9557041603,64.2901313552,63.3504290851,64.2125645913,61051961,0.0,1.0,AAPL
829,2013-08-23T00:00:00.000Z,501.02,503.35,499.35,503.27,7954700,63.7090164196,64.0052960257,63.4966615087,63.9951233353,55682955,0.0,1.0,AAPL
830,2013-08-26T00:00:00.000Z,502.97,510.2,500.5,500.75,11820200,63.9569757466,64.8763326359,63.6428939324,63.6746835897,82741482,0.0,1.0,AAPL
831,2013-08-27T00:00:00.000Z,488.59,502.51,486.3,498.0,15149600,62.1284346582,63.8984827771,61.8372413972,63.3249973593,106047306,0.0,1.0,AAPL
832,2013-08-28T00:00:00.000Z,490.896,495.8,486.0,486.0,10986000,62.4216624572,63.045248375,61.7990938084,61.7990938084,76902076,0.0,1.0,AAPL
833,2013-08-29T00:00:00.000Z,491.7,496.5,491.13,491.65,8559200,62.5238979951,63.1342594154,62.4514175764,62.5175400636,59914459,0.0,1.0,AAPL
834,2013-08-30T00:00:00.000Z,487.216,492.95,486.5,492.0,9724900,61.9537187016,62.6828462816,61.8626731231,62.5620455839,68074368,0.0,1.0,AAPL
835,2013-09-03T00:00:00.000Z,488.58,500.6,487.35,493.1,11854600,62.1271630719,63.6556097953,61.9707579579,62.701920076,82982282,0.0,1.0,AAPL
836,2013-09-04T00:00:00.000Z,498.691,502.24,496.28,499.56,12322600,63.4128639721,63.8641499472,63.106284517,63.5233648209,86258286,0.0,1.0,AAPL
837,2013-09-05T00:00:00.000Z,495.27,500.68,493.64,500.25,8441700,62.9778543015,63.6657824856,62.7705857358,63.6111042751,59091959,0.0,1.0,AAPL
838,2013-09-06T00:00:00.000Z,498.22,499.38,489.95,498.44,12840200,63.3529722577,63.5004762676,62.3013703939,63.3809471561,89881489,0.0,1.0,AAPL
839,2013-09-09T00:00:00.000Z,506.17,507.92,503.48,505.0,12167400,64.3638833601,64.5864109613,64.0218266475,64.2151077639,85171885,0.0,1.0,AAPL
840,2013-09-10T00:00:00.000Z,494.64,507.45,489.5,506.2,26542700,62.897744365,64.5266464056,62.2441490108,64.367698119,185799085,0.0,1.0,AAPL
841,2013-09-11T00:00:00.000Z,467.71,473.69,464.81,467.0101,32096300,59.4733624797,60.2337710826,59.1046024549,59.3843641551,224674324,0.0,1.0,AAPL
842,2013-09-12T00:00:00.000Z,472.69,475.4,466.01,468.5,14430400,60.1066124533,60.4512123386,59.25719281,59.5738177968,101012901,0.0,1.0,AAPL
843,2013-09-13T00:00:00.000Z,464.9,471.8292,464.7,469.3402,10672700,59.1160467316,59.9971543053,59.0906150057,59.6806564771,74708974,0.0,1.0,AAPL
844,2013-09-16T00:00:00.000Z,450.12,461.6099,447.22,461.0,19418100,57.2366421915,58.6976821255,56.8678821667,58.6201280776,135926835,0.0,1.0,AAPL
845,2013-09-17T00:00:00.000Z,455.32,459.71,447.5,447.96,14263600,57.8978670635,58.4560934458,56.9034865829,56.9619795523,99845299,0.0,1.0,AAPL
846,2013-09-18T00:00:00.000Z,464.68,466.35,460.66,463.18,16316500,59.0880718331,59.300426744,58.5768941436,58.8973338893,114215614,0.0,1.0,AAPL
847,2013-09-19T00:00:00.000Z,472.3,475.83,469.25,470.7,14447900,60.0570205879,60.5058905491,59.6691867688,59.8535667811,101135401,0.0,1.0,AAPL
848,2013-09-20T00:00:00.000Z,467.41,478.55,466.0,478.0,24975100,59.435214891,60.8517620206,59.2559212237,60.7818247746,174825874,0.0,1.0,AAPL
849,2013-09-23T00:00:00.000Z,490.64,496.91,482.6,496.1,27218100,62.3891098481,63.1863944534,61.366754469,63.0833959637,190526890,0.0,1.0,AAPL
850,2013-09-24T00:00:00.000Z,489.1,495.47,487.82,494.88,13012300,62.1932855591,63.0032860273,62.0305225137,62.9282624361,91086191,0.0,1.0,AAPL
851,2013-09-25T00:00:00.000Z,481.53,489.64,481.4301,489.2,11319900,61.2306947358,62.2619512189,61.2179915887,62.206001422,79239379,0.0,1.0,AAPL
852,2013-09-26T00:00:00.000Z,486.22,488.56,483.9,486.0,8472200,61.8270687069,62.1246198993,61.5320606871,61.7990938084,59305459,0.0,1.0,AAPL
853,2013-09-27T00:00:00.000Z,482.75,484.67,480.72,483.78,8144300,61.3858282634,61.6299728316,61.1276962461,61.5168016515,57010157,0.0,1.0,AAPL
854,2013-09-30T00:00:00.000Z,476.75,481.66,474.411,477.25,9291300,60.622876488,61.2472253576,60.3254524542,60.6864558026,65039165,0.0,1.0,AAPL
855,2013-10-01T00:00:00.000Z,487.96,489.14,478.381,478.45,12638700,62.0483247218,62.1983719042,60.8302722123,60.8390461577,88470988,0.0,1.0,AAPL
856,2013-10-02T00:00:00.000Z,489.56,491.8,483.75,485.63,10328000,62.2517785285,62.536613858,61.5129868927,61.7520451156,72296072,0.0,1.0,AAPL
857,2013-10-03T00:00:00.000Z,483.41,492.35,480.7387,490.51,11526900,61.4697529587,62.6065511041,61.1300741125,62.3725792263,80688380,0.0,1.0,AAPL
858,2013-10-04T00:00:00.000Z,483.03,484.6,478.6,483.86,9245300,61.4214326796,61.6210717275,60.8581199521,61.5269743419,64717164,0.0,1.0,AAPL
859,2013-10-07T00:00:00.000Z,487.75,492.65,485.35,486.56,11153300,62.0216214096,62.6446986929,61.7164406994,61.8703026408,78073178,0.0,1.0,AAPL
